id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason
102,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크 노조, 다음주 닷새간 전면 총파업 예고",카카오뱅크 노조 다음주 닷새간 전면 총파업 예고,노컷뉴스,노컷뉴스,"Tue, 25 Aug 2026 06:26:00 GMT","카카오뱅크 노조, 다음주 닷새간 전면 총파업 예고 노컷뉴스",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9tX0F4VGVxUklsZ21qZFc1cExEZkduUzg2NkZvTDlpUXUzejA2dWpuTWl6amxXREtOU0p1Y1pqbDBPTWxhYmtsRUNsWTNzSTZOM1E?oc=5,google_rss_카카오 노조 when:2d,116.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,116.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
214,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""AI음성 보이스피싱 예방하세요"" 카카오페이, 시니어 대상 '사각사각 페이스쿨' |",ai음성 보이스피싱 예방하세요 카카오페이 시니어 대상 사각사각 페이스쿨,catchnews.kr,catchnews.kr,"Tue, 25 Aug 2026 07:55:17 GMT","""AI음성 보이스피싱 예방하세요"" 카카오페이, 시니어 대상 '사각사각 페이스쿨' | catchnews.kr",https://news.google.com/rss/articles/CBMib0FVX3lxTE5XTUZSd0xsZkVWSWxjUWxnSl9hanFGaHJWX1ZwUjMxTGhLZEJXUkpDTTljSVhRS25kRkN3OUNOQTNzMGMwTmdaaVA3OEVsWEp1Q1JBZHFHU0tjUXlHTzByeS0xU2VweERHb2Q4Z0hEYw?oc=5,google_rss_카카오 카카오페이 when:2d,115.8,110.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_phishing_malware,"카카오,카카오페이",,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,14.0,published_yesterday,direct_risk,privacy_security:kakao:phishing_or_account_takeover,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,115.8,"privacy_security_reliability,ai_infrastructure_security",self:privacy_security,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:platform_regulation:kakao:platform_regulation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,,,
178,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[단독] '카카오 먹통' 4년 만에 합의…카카오페이 보상금 수령,카카오 먹통 4년 만에 합의 카카오페이 보상금 수령,v.daum.net,v.daum.net,"Tue, 25 Aug 2026 06:04:14 GMT",[단독] '카카오 먹통' 4년 만에 합의…카카오페이 보상금 수령 v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE9TNU94TkVLd3BXaGo2VV9NS2NpTzNrb2o2WnJFUTdjQVkyRHUtaHY0YUFWNkszQTdBSjd2cU1XUDJ4YjZ6S2c?oc=5,google_rss_카카오 카카오페이 when:2d,115.3,93.0,privacy_security_reliability,privacy_security_reliability,"카카오,카카오페이",,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,19.0,published_yesterday+exclusive_breaking,direct_risk,privacy_security:kakao:service_outage,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,115.3,privacy_security_reliability,self:privacy_security,global_incident:privacy_security:kakao:kakao:service_outage:general,global_incident:privacy_security:kakao:kakao,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:privacy_security:kakao:kakao,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:privacy_security:kakao:kakao,self_privacy_security,,,
279,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[단독] 카카오 먹통 4년 만에 합의…카카오페이 보상금 수령,카카오 먹통 4년 만에 합의 카카오페이 보상금 수령,아주경제,아주경제,"Tue, 25 Aug 2026 06:04:08 GMT",[단독] 카카오 먹통 4년 만에 합의…카카오페이 보상금 수령 아주경제,https://news.google.com/rss/articles/CBMiWEFVX3lxTE05VEFOb0VmdUgxb2FMMnBwMnZNNlBaM0JoTHRja2xwYWo5bzR4R2ZQUG5VNmVudTJfcEoya2JMcGc1cnNLNWVJUWxfWWkzcWRLNVFCSzBJMjXSAVhBVV95cUxNOVRBTm9FZnVIMW9hTDJwcDJ2TTZQWjNCaEx0Y2tscGFqOW80eEdmUFBuVTZlbnUyX3BKMmtiTHBnNXJzSzVlSVFsX1lpM3FkSzVRQkswSTI1?oc=5,google_rss_카카오 장애 when:2d,115.3,93.0,privacy_security_reliability,privacy_security_reliability,"카카오,카카오페이",,,Y,must_review:self_strict:privacy_security:privacy_security_reliability,,,direct_self_risk,19.0,published_yesterday+exclusive_breaking,direct_risk,privacy_security:kakao:service_outage,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,115.3,privacy_security_reliability,self:privacy_security,global_incident:privacy_security:kakao:kakao:service_outage:general,global_incident:privacy_security:kakao:kakao,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:privacy_security:kakao:kakao,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:privacy_security:kakao:kakao,self_privacy_security,,,
191,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 개인정보 관련 제재 189억원…ESG 보고서엔 '0원'",카카오페이 개인정보 관련 제재 189억원 esg 보고서엔 0원,컨슈머치,컨슈머치,"Tue, 25 Aug 2026 22:21:00 GMT","카카오페이, 개인정보 관련 제재 189억원…ESG 보고서엔 '0원' 컨슈머치",https://news.google.com/rss/articles/CBMiakFVX3lxTE12ZVhRSlVScEdlcFVRenp6eWlmblBUOFZRWExab2xLelRzU2VSOGs0bmR2LUVuS00tT2M0SHVGM0NGdjdsQnI3aGhZWndONjZCRHE2WHRGamRZYUx4WDIzT1dTd2JhQ3dpRGc?oc=5,google_rss_카카오 카카오페이 when:2d,114.8,155.0,"kakao_pay_alipay,legal_regulatory_enforcement,platform_obligation",kakao_pay_alipay,"카카오,카카오페이",,Y,,,,self:platform_obligation,platform_operator_obligation,24.0,published_today,official_action,v27:platform_enforcement:kakao:privacy_data_violation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,"legal_regulatory_enforcement,platform_obligation",self:platform_obligation,global_incident:platform_enforcement:kakao:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:kakao:privacy_data_violation,정부_국회,SELF_INCLUDED_REGULATION,platform_obligation,global_incident:platform_enforcement:kakao:privacy_data_violation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,GOV_DIRECT_PLATFORM_OBLIGATION,,other,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,,global_incident:platform_enforcement:kakao:privacy_data_violation,platform_obligation,platform_enforcement:kakao:privacy_data_violation,,
139,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 대주주·임원 지분 변동 공시 영향에 하락세 : 기업주식정보",카카오페이 대주주 임원 지분 변동 공시 영향에 하락세 기업주식정보,재경일보,재경일보,"Tue, 25 Aug 2026 01:53:00 GMT","카카오페이, 대주주·임원 지분 변동 공시 영향에 하락세 : 기업주식정보 재경일보",https://news.google.com/rss/articles/CBMiSkFVX3lxTFBlR2lMUlZTMTB2NDN2SU9rLWpYb3h0ZnpNT09JbWFpNVQ4RUl5czc4cjZVWEZwa2FQbEl4VHJBZmoySzR6cUxCc2RR?oc=5,google_rss_카카오 지분 when:2d,114.8,118.0,"financial_performance,platform_obligation,strategy_mna_governance",financial_performance,"카카오,카카오페이",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,"strategy_mna_governance,financial_performance,platform_obligation",self:strategy_mna,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_governance_mna,global_incident:leadership_service:kakao:leadership_service,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:leadership_service:kakao:leadership_service,self_governance_mna,,,
83,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크 노조, 31일부터 닷새간 총파업 예고",카카오뱅크 노조 31일부터 닷새간 총파업 예고,채널A,채널A,"Tue, 25 Aug 2026 09:05:00 GMT","카카오뱅크 노조, 31일부터 닷새간 총파업 예고 채널A",https://news.google.com/rss/articles/CBMiXkFVX3lxTE5tSlpOSWl1UW9zZlZWTEM0ZGN2bDdSSHhhNW94OVZpa0k3Q0c1cW5HbUloY2V0ME1RY01aRjQwYTZheGlLZ2RoeUxIN3ROcWUyc29xMWNLM0JlTUZiT0HSAWNBVV95cUxNVFlaMm54RnNraGdUNnpPQkhaMm8wbllhdDd5WHJnOEw3VmJtVksteHJqNzcxcjdBVk8tLVZxcC1MTTY3VFlWZ1R3eTBXY2lfZjNzNUI2V0lCWF9IWGxmV2luTTA?oc=5,google_rss_카카오 when:2d,114.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
71,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크 노조, 다음주 5일 연속 파업 예고…인적분할도 반대",카카오뱅크 노조 다음주 5일 연속 파업 예고 인적분할도 반대,에너지경제신문,에너지경제신문,"Tue, 25 Aug 2026 07:14:52 GMT","카카오뱅크 노조, 다음주 5일 연속 파업 예고…인적분할도 반대 에너지경제신문",https://news.google.com/rss/articles/CBMiW0FVX3lxTE00M01pN3Z4dTFQaHJrV01yUlRIdjJrRXJYM3RpSTE2RnQ4c0x6dWNxdFgwVnR0VGdrNVBNdXZBWjZ6YmZ2RWpvWTJRWmIyM1NWTnNMd2NaYjBUb0E?oc=5,google_rss_카카오 when:2d,114.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
104,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크 노조, 임금·성과 보상 교섭 진전 요구…닷새 총파업 예고",카카오뱅크 노조 임금 성과 보상 교섭 진전 요구 닷새 총파업 예고,글로벌이코노믹,글로벌이코노믹,"Tue, 25 Aug 2026 07:11:22 GMT","카카오뱅크 노조, 임금·성과 보상 교섭 진전 요구…닷새 총파업 예고 글로벌이코노믹",https://news.google.com/rss/articles/CBMigwFBVV95cUxNSll1QzRIbDFycHFsOEJOcE1mOHgweThNN28yNV9CNDlySXl1YXlrRk1fMXZNc3BjcDFfenltVWRUUF8ySkp2QmhYZVJHV2hINkQ5ODhDcFpPWWlndGdLUlZwZlluenJXOHFvSk5PNHhUWUdiTjNuRlJWZXloNkVmNFVBSQ?oc=5,google_rss_카카오 노조 when:2d,114.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_compensation:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,labor_negotiation,self:labor_compensation,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
106,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크 노조, 31일부터 닷새 총파업 예고",카카오뱅크 노조 31일부터 닷새 총파업 예고,부산일보,부산일보,"Tue, 25 Aug 2026 06:24:53 GMT","카카오뱅크 노조, 31일부터 닷새 총파업 예고 부산일보",https://news.google.com/rss/articles/CBMidEFVX3lxTFBsQjNkSUtpcWMzSUk5eXhUN2w2aGc0WWJQYU5tdXFic0FEenhSU0Ftbi1xVHlMT2xJWlZOcjNKd3A2Q2RuTHdwNnVzeTFUbUFoYTNSVXNlRjNFM01zSl8wUzR3N0FQVEYyZjNxeFNIV1BSaU5R?oc=5,google_rss_카카오 노조 when:2d,114.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
111,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크 노조, 닷새간 전면파업 예고…카카오 인적분할도 반대",카카오뱅크 노조 닷새간 전면파업 예고 카카오 인적분할도 반대,이지경제,이지경제,"Tue, 25 Aug 2026 06:08:05 GMT","카카오뱅크 노조, 닷새간 전면파업 예고…카카오 인적분할도 반대 이지경제",https://news.google.com/rss/articles/CBMibkFVX3lxTFBTSnNsUWNrajk2eFVaNzdNM0xLVlQta1RaWTAzMFI5MzllQW5tRXVYS2RTbTdtcmh6OGltbUZ6OXBZTFh1NTlqMWlacVBnZFpyLXh0QmVFNXAtYzd0Wm96RTg0bVRfOE5oVXhXU3J3?oc=5,google_rss_카카오 노조 when:2d,114.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
105,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오뱅크 노조 5일 연속 전면파업 예고…카카오지회 “인적분할 반대”,카카오뱅크 노조 5일 연속 전면파업 예고 카카오지회 인적분할 반대,v.daum.net,v.daum.net,"Tue, 25 Aug 2026 06:04:42 GMT",카카오뱅크 노조 5일 연속 전면파업 예고…카카오지회 “인적분할 반대” v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTE5XelNFamw3dXVVemxid29WQWc2dGI5NjZGdDItVlVZSERDMkE0VWxZbF9qZklqUWNkWnBYWERqV25DQkdMSDlsZmN2bw?oc=5,google_rss_카카오 노조 when:2d,114.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
120,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크 노조, 다음 주 5영업일 연속 총파업 예고",카카오뱅크 노조 다음 주 5영업일 연속 총파업 예고,네이트,네이트,"Tue, 25 Aug 2026 05:28:00 GMT","카카오뱅크 노조, 다음 주 5영업일 연속 총파업 예고 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1QcmdaZEtlaUFHY1BRZ0RsU1BGTThpRC1XVHNUdUtycUQ0RXY2T2JLUmdLYzhoelhocld6RDJKM05sSUtwbEVFckJnTkRiZUFvNUhJ?oc=5,google_rss_카카오 노조 when:2d,114.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
113,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크 노조, “경영 실패도 분할 못 한다”…다음 주 닷새 연속 총파업 예고",카카오뱅크 노조 경영 실패도 분할 못 한다 다음 주 닷새 연속 총파업 예고,뉴스로드,뉴스로드,"Tue, 25 Aug 2026 04:53:26 GMT","카카오뱅크 노조, “경영 실패도 분할 못 한다”…다음 주 닷새 연속 총파업 예고 뉴스로드",https://news.google.com/rss/articles/CBMia0FVX3lxTFBDX1NQWHZFMkRoZzNFbzNwZkpyaENua04zVEJiQ0QxR2pOTkNMa05RUE9zQ0pDalNIZ29qSVJSSkZnVTh1bGE0dmlrTzZqNnNzWTU4MDhZSV94WXFvcmxRbkliMmt5S044ZWFV0gFvQVVfeXFMT3VydHY4WHYtblNuSHQyU3FhZHQ0WWFKS293aWota00wQ2l0UTY2RUNua1FEcXVUTGdrRzF2V1FVUDFYelFDRG1BV25zemVZUlk3SWZJdUtOUU5hVVN1OEd2N2k1U0Q1WmdyajhzdEt3?oc=5,google_rss_카카오 노조 when:2d,114.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
107,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오뱅크 노조 닷새 연속 전면파업 예고,카카오뱅크 노조 닷새 연속 전면파업 예고,천지일보,천지일보,"Tue, 25 Aug 2026 02:54:04 GMT",카카오뱅크 노조 닷새 연속 전면파업 예고 천지일보,https://news.google.com/rss/articles/CBMiakFVX3lxTE10bTJoZXd0TkRmNmdnX2RVT2cwRjd3ZmhkMzZPRlNlZzBSRVRaYnh6aHA5SjE1aEdCLWxaSTdyRG5KWEtoUzBMRDRSYWNISHU0N2g0ZHZxY0F1OGRBS2daY016Z01fMWZWbkE?oc=5,google_rss_카카오 노조 when:2d,114.8,92.0,"labor_dispute,labor_negotiation",labor_strike_action,"카카오,카카오뱅크",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
109,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 노조, 인적 분할 공식 반대…""공동체 차원 교섭해야""",카카오 노조 인적 분할 공식 반대 공동체 차원 교섭해야,민주신문,민주신문,"Tue, 25 Aug 2026 02:01:19 GMT","카카오 노조, 인적 분할 공식 반대…""공동체 차원 교섭해야"" 민주신문",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1Qdm1MWk9vNlp1TWttMHlTbzVoVHgtdEJpdVpBZEZDQjJyNlQ0Q1JqOW5MOEZnY0M1OWJiZWc0R0tEV3p2ZC1RWUw4YTdveV9qanJ2dF8tcmk1RVI1Zm9sREF2N2RaWklS?oc=5,google_rss_카카오 노조 when:2d,114.8,90.5,"labor_dispute,labor_negotiation,platform_obligation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:labor_ir:kakao:labor_ir,vote_or_mediation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,114.8,"labor_negotiation,platform_obligation",self:labor_strike,global_incident:labor_ir:kakao:labor_ir:conflict_escalation,global_incident:labor_ir:kakao:labor_ir,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,,
