id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason
122,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, ‘이자지원 보증서대출’ 전국 17개 시·도로 확대",카카오뱅크 이자지원 보증서대출 전국 17개 시 도로 확대,디지털데일리,디지털데일리,"Tue, 11 Aug 2026 00:46:26 GMT","카카오뱅크, ‘이자지원 보증서대출’ 전국 17개 시·도로 확대 디지털데일리",https://news.google.com/rss/articles/CBMiYkFVX3lxTE05N2VTT2J1TjNBY3NDb1pMdDFyNDJrSEEwM0VIbllVSUF3S29handaRHk5bDcwbzFvUE5GdGl3dG1LdVJVc2toYTNEbEFOdWtHX1JsWVJucnotOGFHNWR1czBB?oc=5,google_rss_카카오 카카오뱅크 when:2d,47.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,47.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 이자지원 보증서대출 전국 17개 시 도로 확대,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 이자지원 보증서대출 전국 17개 시 도로 확대,self_strategic_reference,,
142,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 개인사업자 보증서대출 한도 1억→2억 확대",카카오뱅크 개인사업자 보증서대출 한도 1억 2억 확대,뉴시스,뉴시스,"Tue, 11 Aug 2026 00:18:49 GMT","카카오뱅크, 개인사업자 보증서대출 한도 1억→2억 확대 뉴시스",https://news.google.com/rss/articles/CBMiYkFVX3lxTE94T25ZbjF6RkRPLUNQZXlzZHBqcFFQRTdBd3pwbFYtTEptWloxcE1ma3I2SDRUNk5zWnZuTjlCVlpHTWF0bHNzUDdrdkJlcHI1OHVEZ0Z5QmRPX1BrWURCcjJB?oc=5,google_rss_카카오 카카오뱅크 when:2d,47.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,47.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 개인사업자 보증서대출 한도 1억 2억 확대,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 개인사업자 보증서대출 한도 1억 2억 확대,self_strategic_reference,,
3611,정부/국회,정부_국회,트래블룰,"정부, 100만원 미만 이체도 트래블룰 적용 개정안 승인",정부 100만원 미만 이체도 트래블룰 적용 개정안 승인,tokenpost.kr,tokenpost.kr,"Tue, 11 Aug 2026 08:35:05 GMT","정부, 100만원 미만 이체도 트래블룰 적용 개정안 승인 tokenpost.kr",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9FamNUMzloNnhJSk9qNXhZOWszUWFFOXkxeThMTzVhcmRscUVwTXl0Y1VnSE9KSDZKM05xbk1HX1RRajJiYWFkcXNjSUN1SVNOa3YweU52UTTSAV5BVV95cUxPNy1PMTU5amtZczVDT0NvSzZiU0h0VzZQeDlLZEZaNmxuUFVjb2IxTGtnQ0hjVHhaUmlwNGRZaHdsWVpyNDdEdkl5V0VzNlMyMDEyOWwzcVI5TEV4QmRn?oc=5,google_rss_트래블룰 when:2d,47.6,90.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,action_started,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,47.6,policy_legislation,government:policy_legislation,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking:policy_change,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,3,4,3,,,로컬 보조 라벨,local_low_confidence,,GOV_DIGITAL_FINANCE_POLICY,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:vasp_aml_rulemaking,government_digital_finance_policy,,
60,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 전국 지역신용보증재단과 ‘이자지원 보증서대출’ 출시 협약 체결",카카오뱅크 전국 지역신용보증재단과 이자지원 보증서대출 출시 협약 체결,비즈월드,비즈월드,"Tue, 11 Aug 2026 13:07:00 GMT","카카오뱅크, 전국 지역신용보증재단과 ‘이자지원 보증서대출’ 출시 협약 체결 비즈월드",https://news.google.com/rss/articles/CBMiakFVX3lxTFBPX3BPNXp4MmNPZTI0TFRCUDgyOXNEMVg2dVpGelJNbjljcHlxSmJWNVhsaWc3MlNXaFVyR29ld3EwRGEyY1ZEMFd5a1FuMzZ2MDBlclNKSW0tc29uSDRPcjlLZ1gwdEpVb0E?oc=5,google_rss_카카오 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 지역신용보증재단과 이자지원 보증서대출 출시 협약 체결,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 지역신용보증재단과 이자지원 보증서대출 출시 협약 체결,self_strategic_reference,,
117,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 전국 지역신보와 ‘이자 지원 보증서 대출’ 출시 협약",카카오뱅크 전국 지역신보와 이자 지원 보증서 대출 출시 협약,소년한국일보,소년한국일보,"Tue, 11 Aug 2026 08:57:30 GMT","카카오뱅크, 전국 지역신보와 ‘이자 지원 보증서 대출’ 출시 협약 소년한국일보",https://news.google.com/rss/articles/CBMibEFVX3lxTE1sUGZmaDUwNUR4ZDEtaEpEMU5JZmdnR2pqUjZOVzEyNDMwaEF3eHFTeld2a2xwNEF0OXRlQWNmR001bG5zdDFyVmEzdkt4VWJoYWc2TWpVbS1Pek8yS3k2dDl4QjFuUVZlQWpRNdIBcEFVX3lxTE1MN3E1cE13NTJSeFU1R1lCckxXbHpLSGN3VDNfOWM2Tl9fWGhUT0ltVzZQb1RFSWpIbk1YZGFEX01GUEpCc3JvNkN1R1JHNE9DRHZpSjhCdER5aVNPX1RIaHdhNDdJUEFzOG1KQmlTRmM?oc=5,google_rss_카카오 카카오뱅크 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 지역신보와 이자 지원 보증서 대출 출시 협약,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 지역신보와 이자 지원 보증서 대출 출시 협약,self_strategic_reference,,
83,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 전국 17개 지역신보와 '이자지원 보증서대출' 협약 완료",카카오뱅크 전국 17개 지역신보와 이자지원 보증서대출 협약 완료,폴리뉴스 Polinews,폴리뉴스 Polinews,"Tue, 11 Aug 2026 08:12:02 GMT","카카오뱅크, 전국 17개 지역신보와 '이자지원 보증서대출' 협약 완료 폴리뉴스 Polinews",https://news.google.com/rss/articles/CBMibkFVX3lxTE52dVRuc2lWdmFKTVlIOHhqZ0EyR0tORGM1U1lZcGh6MXpRVW0xNThoT3FKQkFxMTZfb2otR24yTnE1Q2Q2UnhLNXV2ck5oaDNvOTNqVUNQcWw3SHhpR3JlWkFFbDZQdFJ5R3JtUXBR0gFyQVVfeXFMTlhjczh5MGVudkNaeHFlckJzeDlxdkUxbDFKX2JjSktrUmI5b25mSXh0VVk2WFNQNWh5V3UtZnh0aEdjazAwd1JCUHc0OVp1QnZ5aGVySFZaWlRSejRxOEZlVXJFUVJpeDBSVHFIaTNGWHVn?oc=5,google_rss_카카오 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 17개 지역신보와 이자지원 보증서대출 협약 완료,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 17개 지역신보와 이자지원 보증서대출 협약 완료,self_strategic_reference,,
191,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,카카오뱅크 이자지원 보증서대출 전국 확대…포용금융 강화,카카오뱅크 이자지원 보증서대출 전국 확대 포용금융 강화,인더뉴스,인더뉴스,"Tue, 11 Aug 2026 07:47:07 GMT",카카오뱅크 이자지원 보증서대출 전국 확대…포용금융 강화 인더뉴스,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1LN2RETXU3dGM2Sl83REo0b2Z6c2lYYlpHeXd6NEp5V0hKUEtyMWtWZk1JTlltQ0Q0alJCT0p0LXB2VVBFU0RSdTE1dXo2VEJaZk82MTFFN2lxanMtTkR1WUJJZUI?oc=5,google_rss_카카오뱅크 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 이자지원 보증서대출 전국 확대 포용금융 강화,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 이자지원 보증서대출 전국 확대 포용금융 강화,self_strategic_reference,,
187,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,[더밸류 브리핑] 오늘의 디지털 금융 소식...카카오뱅크·토스· 토스뱅크,더밸류 브리핑 오늘의 디지털 금융 소식 카카오뱅크 토스 토스뱅크,더밸류뉴스,더밸류뉴스,"Tue, 11 Aug 2026 07:25:34 GMT",[더밸류 브리핑] 오늘의 디지털 금융 소식...카카오뱅크·토스· 토스뱅크 더밸류뉴스,https://news.google.com/rss/articles/CBMiU0FVX3lxTE00cnNZemxFa0wwblRRLTlhVkxvTVBINzlPWXBYUm9OWlZkcHZWTThFMW9UOXU3dlNOZVowNEJWQVE0Y3R5b0hvTGhBdGVrTHRGX2w4?oc=5,google_rss_카카오뱅크 when:2d,46.8,13.0,,,"카카오,카카오뱅크,토스",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:더밸류 브리핑 오늘의 디지털 금융 소식 카카오뱅크 토스 토스뱅크,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:더밸류 브리핑 오늘의 디지털 금융 소식 카카오뱅크 토스 토스뱅크,self_strategic_reference,,
123,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 소상공인 이자지원 대출 전국 확대, 누적 1조 2000억 공급",카카오뱅크 소상공인 이자지원 대출 전국 확대 누적 1조 2000억 공급,이코노미사이언스,이코노미사이언스,"Tue, 11 Aug 2026 07:18:21 GMT","카카오뱅크, 소상공인 이자지원 대출 전국 확대, 누적 1조 2000억 공급 이코노미사이언스",https://news.google.com/rss/articles/CBMib0FVX3lxTE1FczZ3TWRpdHNMSGtnZVJSY0hlSVlkQ3pPQXJuUGl0QVNvT2tEQ2oxQ2lzVU5TRHpyZE5PTU5jMnd0ZUVCOW43a1VFd2NjUkpfaVpUZURsc2tKc2hKWl9wNTBKbE0zakU0dU9Bdk9paw?oc=5,google_rss_카카오 카카오뱅크 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 소상공인 이자지원 대출 전국 확대 누적 1조 2000억 공급,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 소상공인 이자지원 대출 전국 확대 누적 1조 2000억 공급,self_strategic_reference,,
159,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 전국 지역신용보증재단과 '이자지원 보증서대출' 출시 협약 완료",카카오뱅크 전국 지역신용보증재단과 이자지원 보증서대출 출시 협약 완료,네이트,네이트,"Tue, 11 Aug 2026 06:58:00 GMT","카카오뱅크, 전국 지역신용보증재단과 '이자지원 보증서대출' 출시 협약 완료 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5Fc3NSN3RlRDRQUGJER2x1YkdPRjdMZ3U5T3RtNTc5eHFGTmFhRDJPc0ExNkZCVXFDbVp2aG0yR3JlSUdRcFRPOUM2em9WZ09XVjFV?oc=5,google_rss_카카오 개인정보 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 지역신용보증재단과 이자지원 보증서대출 출시 협약 완료,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 지역신용보증재단과 이자지원 보증서대출 출시 협약 완료,self_strategic_reference,,
194,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"카카오뱅크, 전국 지역신용보증재단과 '이자지원 보증서대출' 출시 협약 완료",카카오뱅크 전국 지역신용보증재단과 이자지원 보증서대출 출시 협약 완료,데일리한국,데일리한국,"Tue, 11 Aug 2026 06:57:39 GMT","카카오뱅크, 전국 지역신용보증재단과 '이자지원 보증서대출' 출시 협약 완료 데일리한국",https://news.google.com/rss/articles/CBMib0FVX3lxTE1PaU10bFpVRjRSdFJHdnJ2bGtVa0k3M2I0cWhYNnJ5OEJ1UlRUY1l0OUZXcFp3MzkzVS1VMXk4U0tBSDZfYTRFbmJPdU1OdHdDb3BwdGFyT2JVRmNPOXpDLTZEeHlwSFNYLTN4bEFZc9IBc0FVX3lxTE1aRmdJSWRaY0s3cEFhM0xqTG1WaEVKRmU5TWJzSkk4cnIzOUVKdkI2enlkX3I0dVFqbmg1TTZTcFNJUU42bW9LLUoxQ1JIQjBPenlFZ3FFeXJJNmlrZTdiaFdzVFdOWWJQVnZOZjNFZF9IWTA?oc=5,google_rss_카카오뱅크 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 지역신용보증재단과 이자지원 보증서대출 출시 협약 완료,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 지역신용보증재단과 이자지원 보증서대출 출시 협약 완료,self_strategic_reference,,
84,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 전국 17개 시·도 이자지원 대출 구축…소상공인 금융비용 낮춘다",카카오뱅크 전국 17개 시 도 이자지원 대출 구축 소상공인 금융비용 낮춘다,PRESS9,PRESS9,"Tue, 11 Aug 2026 06:32:37 GMT","카카오뱅크, 전국 17개 시·도 이자지원 대출 구축…소상공인 금융비용 낮춘다 PRESS9",https://news.google.com/rss/articles/CBMiZkFVX3lxTE5GaVhLZFpnN3JBSE10VTJfYkRtUWVpN3dWZ1A5NWhJdjI2cEpkY09DZEhSWS1GOUg0d21TbWxxOVZKR2ZDTXlOaWpFYWsyT3lUcG5SU2JIMjg4cThLMGFmSDVSaFhLdw?oc=5,google_rss_카카오 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 17개 시 도 이자지원 대출 구축 소상공인 금융비용 낮춘다,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 17개 시 도 이자지원 대출 구축 소상공인 금융비용 낮춘다,self_strategic_reference,,
195,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"카카오뱅크, 전국 지역신보 '이자지원 보증서대출' 출시 협약 완료",카카오뱅크 전국 지역신보 이자지원 보증서대출 출시 협약 완료,미디어펜,미디어펜,"Tue, 11 Aug 2026 06:13:02 GMT","카카오뱅크, 전국 지역신보 '이자지원 보증서대출' 출시 협약 완료 미디어펜",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1URC1oUGw1THhpSk5YLUxhSGo1MWk2S3hvUVdHMERuMFRaSS1FdXgzNG0zOFlIMlljQzVfQkdENFI4RGNxWkNqTlc0Y2E0Tnh1Nl9GM9IBWEFVX3lxTE53d19uMmhvd25MZ2tOYUxlUWI0QUUwVHFvdkI3ZzEzSWphbmo1ZXp2ODFJaEgxZzVzVGh2REZ2cFhwcHJYbjI0R3IyemNhM000UDBjVk1pX20?oc=5,google_rss_카카오뱅크 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 지역신보 이자지원 보증서대출 출시 협약 완료,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 지역신보 이자지원 보증서대출 출시 협약 완료,self_strategic_reference,,
202,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"카카오뱅크, 전국 17개 지역신보와 이자지원 보증서대출 협약 완료",카카오뱅크 전국 17개 지역신보와 이자지원 보증서대출 협약 완료,뉴스후플러스,뉴스후플러스,"Tue, 11 Aug 2026 05:46:09 GMT","카카오뱅크, 전국 17개 지역신보와 이자지원 보증서대출 협약 완료 뉴스후플러스",https://news.google.com/rss/articles/CBMibkFVX3lxTE9sUGNaTzdZY0dPdWFiSV8wSFE4SWZwTVN3UkVubVZyeGtlUWplT2pGTEFpOWFJd0RYWDdienpJSzMxdHJaVVpteEM3ZjkxQmh2SWdPXzJOdWZBSUliOFJ4Qk8zVjJITXUySzQ5dzVR?oc=5,google_rss_카카오뱅크 개인정보 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 17개 지역신보와 이자지원 보증서대출 협약 완료,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 17개 지역신보와 이자지원 보증서대출 협약 완료,self_strategic_reference,,
131,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 전국 17개 신보와 '이자지원 보증서 대출' 협약",카카오뱅크 전국 17개 신보와 이자지원 보증서 대출 협약,네이트,네이트,"Tue, 11 Aug 2026 05:38:00 GMT","카카오뱅크, 전국 17개 신보와 '이자지원 보증서 대출' 협약 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5GS08wTW1rT2xPOGdoQzRfa1BlZVVQOWJ1bEVqdHUzUUUzdGZTZ2c0d3F6ejJxa1NsTHJiUk5CdFctaUxDSHFVdG1sYk9WZjF5OFJJQmNneWdkWTRUS2Q2Wg?oc=5,google_rss_카카오 카카오뱅크 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 17개 신보와 이자지원 보증서 대출 협약,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 17개 신보와 이자지원 보증서 대출 협약,self_strategic_reference,,
103,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 소상공인 이자지원 전국 확대",카카오뱅크 소상공인 이자지원 전국 확대,증권경제신문,증권경제신문,"Tue, 11 Aug 2026 05:35:20 GMT","카카오뱅크, 소상공인 이자지원 전국 확대 증권경제신문",https://news.google.com/rss/articles/CBMickFVX3lxTFA1SHV4eFZ5Q0dsLVllTHNZdnpBdVBKcUk3MEhhLW43UWNYeWJoaHhQYjc5alU5dUItYnlKVjhRcFJVeE9lRzFvYlZPRThVclRfLVFaeS1aazhPc2ZscWlWN0dadXRFdnBLbFdkODNxZFNjd9IBdkFVX3lxTE1KZ0lLU0JCV2dDTFVSenlGZVZJVmg1M3ZGbFhnMnhqMU5fSEt5dGVsZkxyLVI0WXBINVVmc21vZ1Zoa0EwX0lERXFhcXc0ZmN2UjM2dDlwbHd2bUhkV2lZTlNjWGw4RnFNQWtwNV81WHR5NmZLc2c?oc=5,google_rss_카카오 매각 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 소상공인 이자지원 전국 확대,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 소상공인 이자지원 전국 확대,self_strategic_reference,,
198,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"카카오뱅크, 전국 17개 신보와 이자지원 대출 협약…소상공인에 1조2000억원 공급",카카오뱅크 전국 17개 신보와 이자지원 대출 협약 소상공인에 1조2000억원 공급,네이트,네이트,"Tue, 11 Aug 2026 04:16:00 GMT","카카오뱅크, 전국 17개 신보와 이자지원 대출 협약…소상공인에 1조2000억원 공급 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9DbUNQemRjLXl2YkQyVGJNTGVCenlDRTREQ3FwbzB6SjNLcl9yWHB5X0oyTnliR3kwbm9pajd1NVBvUWMtX1lEWmh4bnhwbW5GTGxv?oc=5,google_rss_카카오뱅크 when:2d,46.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,general,,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,,,,46.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 전국 17개 신보와 이자지원 대출 협약 소상공인에 1조2000억원 공급,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 전국 17개 신보와 이자지원 대출 협약 소상공인에 1조2000억원 공급,self_strategic_reference,,
