id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key
621,정부/국회,정부_국회,방송미디어통신위원회,"방미통위, 네이버 등 8곳에 허위정보법 적용",방미통위 네이버 등 8곳에 허위정보법 적용,MSN,MSN,"Mon, 13 Jul 2026 04:18:36 GMT","방미통위, 네이버 등 8곳에 허위정보법 적용 MSN",https://news.google.com/rss/articles/CBMiyANBVV95cUxPUlprQjdkV2VpN3dibWIwcWhrQUlZMkViYTZCSVAtXzFsZ0RsZThncUk2ZE1iTHpfUXdwbnFRN2NrSWFIV2xTQnRjODlIQjRkNnJpOHRBN3Fwa3NUd0xsVmZDMVFUV0d3Tkh5al91QW5mempFUjQ2RmhfVEQxVEdWSzYyUVBPZ3pMbzBlbEI4YzZhZDNaem40Zm1lb2hYVDFDZEstQ2UyNjNNaDloNkRaWDYydGNCNmlPLWc1WVRuajJOVXRPcmxyTk5vLUdKbDdxa3Z1VnJoYVhDNzZpbUZXN0JUaVNPQ1NJRkJoWlZqcmRkS3RQcEJoTndkMDJIZ24xalR0MWY3STRXTkJ0QmwxVXd3a0hUWUxMV0NOTy1xYnZtM09LWWl4VC1yMzBTeGhkUFpxUkt5NEdjTTNGZWs2Tm9obVFJdWtCNVJ0LVowUGVrUkJxZlpvVldFR1dsOFE3T0VvVVJHMkozMmoyT1dZZkEwdG9NdWNnUEt2SFdYeUxJOHVyMDJRNGlnT0czRWppbWtjUGd0eGhNWjNoT3k4cmFIU0I4ZWtzOU9rQ2ljelBIQ2lucnJSV0tjQmFIb25fX0xoZU1wSWM?oc=5,google_rss_방송미디어통신위원회 when:2d,100.6,124.0,platform_obligation,platform_obligation,"네이버,방미통위",,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:naver:platform_operator_obligation,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,100.6,"policy_legislation,platform_obligation",government:platform_obligation,global_incident:platform_regulation:naver:platform_operator_obligation:general,global_incident:platform_regulation:naver:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:naver:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_STRATEGY,mixed,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:naver:platform_operator_obligation,comp_domestic_strategy,,,
1169,정부/국회,정부_국회,금융감독원,"금감원, 자산운용사 'ETF 과장광고' 경고…내부통제 강화 주문",금감원 자산운용사 etf 과장광고 경고 내부통제 강화 주문,뉴스웍스,뉴스웍스,"Mon, 13 Jul 2026 01:23:46 GMT","금감원, 자산운용사 'ETF 과장광고' 경고…내부통제 강화 주문 뉴스웍스",https://news.google.com/rss/articles/CBMic0FVX3lxTE5tTG84Tm1YLUE3VzZVTFVCMG1FdHFzZjhRSng5dXZMT1hVNmpfUnpLaV9BOWJySG05OWRNZzJnYzZxUXVYNjNPTEotb2NkQWc0ajVESDFNU1dLNk0tZmxjMnd2NWhOWmFfM3FBZGVSUjFjWXPSAXNBVV95cUxObUxvOE5tWC1BN1c2VUxVQjBtRXRxc2Y4UUp4OXV2TE9YVTZqX1J6S2lfQTlickhtOTlkTWcyZ2M2cVF1WDYzT0xKLW9jZEFnNGo1REgxTVNXSzZNLWZsYzJ3djVoTlphXzNxQWRlUlIxY1lz?oc=5,"google_rss_""금융감독원"" when:2d",100.6,103.5,search_ads,,금감원,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,market_commentary,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,100.6,,government:platform_obligation,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:financial_authority:platform_algorithm_ad_obligation,government_regulatory_enforcement,,,
467,정부/국회,정부_국회,과학기술정보통신부,"“전국민 AI 에이전트 만든다”…정부, ‘모두의 AI’ 개발 본격 착수",전국민 ai 에이전트 만든다 정부 모두의 ai 개발 본격 착수,아시아투데이,아시아투데이,"Mon, 13 Jul 2026 08:43:56 GMT","“전국민 AI 에이전트 만든다”…정부, ‘모두의 AI’ 개발 본격 착수 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTFBnS1VlYm51MkxzNlVJUXpWRi1CeVhqdnpNaWFIWFpGUVlCak5OcTZab0thdkNkTEh4YVpmZkM4NWRKOExmemE3ZE9UVDg3ZnBHLU5KckI1V2o4OFdFSXZ3TjJJNXFwTWltSlZxSjJ3?oc=5,"google_rss_""과학기술정보통신부"" when:2d",100.6,43.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,100.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:전국민 ai 에이전트 만든다 정부 모두의 ai 개발 본격 착수,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:전국민 ai 에이전트 만든다 정부 모두의 ai 개발 본격 착수,government_ai_core_policy,,,
1893,정부/국회,정부_국회,AI기본법,"정부, AI 콘텐츠 진흥법 연내 발의 추진…""AX 확산 지원""",정부 ai 콘텐츠 진흥법 연내 발의 추진 ax 확산 지원,edaily.co.kr,이데일리,"Tue, 14 Jul 2026 05:26:48 GMT","정부, AI 콘텐츠 진흥법 연내 발의 추진…""AX 확산 지원"" edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxNSHZPRGlHSTFQbmNkRjBfYkE5ZnhfZW9qZnFhUm5BaElrbjBERExiWmtYNXpaMUVhMHk4Q1YwY0tyODBUS3J3Vlh4b3E4N1d3ak9DekR2Tll1dnVmWUVEOXdnSGxITTA2Ynk2ZllSYUZ2ZXJjMWtZcEU1cWE1WlpKTg?oc=5,google_rss_AI기본법 when:2d,100.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,100.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:정부 ai 콘텐츠 진흥법 연내 발의 추진 ax 확산 지원,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:정부 ai 콘텐츠 진흥법 연내 발의 추진 ax 확산 지원,government_ai_core_policy,,,
1454,정부/국회,정부_국회,중소벤처기업부,AI로 쏠리는 벤처투자…정부 규제 완화에도 '선별 투자' 심화,ai로 쏠리는 벤처투자 정부 규제 완화에도 선별 투자 심화,v.daum.net,v.daum.net,"Sun, 12 Jul 2026 21:16:42 GMT",AI로 쏠리는 벤처투자…정부 규제 완화에도 '선별 투자' 심화 v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTE13NDhXS1NKcTVhZklmTzQwd0tiTGllUmFqdklTTzFCYUN4d0V6d2xXRUlHSllVVzctVTRpNnduYlV2c1hKMmZCdUtGUnhETTZZOVlBNg?oc=5,google_rss_중소벤처기업부 when:2d,99.6,47.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,99.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:ai로 쏠리는 벤처투자 정부 규제 완화에도 선별 투자 심화,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,self_filler_reference:ai로 쏠리는 벤처투자 정부 규제 완화에도 선별 투자 심화,self_filler_reference,,,
433,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, ‘모두의 AI’ 개발사 내달 11일까지 공모",과기정통부 모두의 ai 개발사 내달 11일까지 공모,v.daum.net,v.daum.net,"Mon, 13 Jul 2026 09:26:41 GMT","과기정통부, ‘모두의 AI’ 개발사 내달 11일까지 공모 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5sQW1aTW82UVVubWQ5ZWpERWhzS19hT0ZMeGdoT1haQkdqRG9JcjJ1MFl1aDYzVzlDVHRCWjZkSEFuY0RqbVE?oc=5,google_rss_과학기술정보통신부 when:2d,99.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,99.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:과기정통부 모두의 ai 개발사 내달 11일까지 공모,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,self_filler_reference:과기정통부 모두의 ai 개발사 내달 11일까지 공모,self_filler_reference,,,
449,정부/국회,정부_국회,과학기술정보통신부,"""국민 누구나 무료로""…과기정통부, '모두의 AI 프로젝트' 공모 시작",국민 누구나 무료로 과기정통부 모두의 ai 프로젝트 공모 시작,매일일보,매일일보,"Mon, 13 Jul 2026 08:04:09 GMT","""국민 누구나 무료로""…과기정통부, '모두의 AI 프로젝트' 공모 시작 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9DR1YtYldJRU9wTV90RGhobXNvd0RiOHdudEJtUkttb1hRMnN3UjcycVplX0lsbk9ha21DMng4NTlfa2JhaUlLbWNaS2xtcml1UHRsSEFUekpYT1haUXhfeEswQnk?oc=5,google_rss_과학기술정보통신부 when:2d,99.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,99.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:국민 누구나 무료로 과기정통부 모두의 ai 프로젝트 공모 시작,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:국민 누구나 무료로 과기정통부 모두의 ai 프로젝트 공모 시작,government_ai_core_policy,,,
318,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"카카오페이증권, 투자매매업 인가 획득…IPO·채권 사업까지 영토 확장",카카오페이증권 투자매매업 인가 획득 ipo 채권 사업까지 영토 확장,네이트,네이트,"Mon, 13 Jul 2026 06:28:00 GMT","카카오페이증권, 투자매매업 인가 획득…IPO·채권 사업까지 영토 확장 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9BcFB1WTRsMWJCWk44aWRnMllkR3ZySjZKdzE0b2l5bVp6dkxORDFEejYtTG44S240enFpWDgzRWVDQmV1U1hjT0lvdldub3p5Umhn?oc=5,google_rss_카카오톡 카카오페이 when:2d,98.8,65.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오페이",brand_not_in_title,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,98.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:mna_capital:kakao:mna_capital,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",5,4,5,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_strategic_reference,,,
1153,정부/국회,정부_국회,금융감독원,"[리포트] 이찬진 금감원장, ETF 과장광고에 경고…'레버리지 상품' 대책에는 ‘침묵’",리포트 이찬진 금감원장 etf 과장광고에 경고 레버리지 상품 대책에는 침묵,팍스경제TV,팍스경제TV,"Mon, 13 Jul 2026 08:55:48 GMT","[리포트] 이찬진 금감원장, ETF 과장광고에 경고…'레버리지 상품' 대책에는 ‘침묵’ 팍스경제TV",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE0tcHMySGlicXRadmtLbFg0WGEtOERsR2UxbFA1Y2xGd3E1bVhTNmtObXdBYzhJQVJNNUlSa0F3U25ySW1hYXp0QmFKZEdzRnN4cGZ2U01rYks0Z3N1TDFRSWdWTThnejg?oc=5,google_rss_금융감독원 when:2d,97.8,48.5,"policy_legislation,search_ads",policy_legislation,금감원,,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,market_commentary,event:금감원:policy_legislation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,97.8,policy_legislation,government:policy_legislation,,,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,government_regulatory_enforcement:리포트 이찬진 금감원장 etf 과장광고에 경고 레버리지 상품 대책에는 침묵,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_regulatory_enforcement:리포트 이찬진 금감원장 etf 과장광고에 경고 레버리지 상품 대책에는 침묵,government_regulatory_enforcement,,,
470,정부/국회,정부_국회,과학기술정보통신부,"과기정통부, ‘모두의 AI’ 개발사 내달 11일까지 공모",과기정통부 모두의 ai 개발사 내달 11일까지 공모,dt.co.kr,디지털타임스,"Mon, 13 Jul 2026 09:24:50 GMT","과기정통부, ‘모두의 AI’ 개발사 내달 11일까지 공모 dt.co.kr",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9LQnBWaW50QWNPN1pyMjBwb25XY2Rfb2hvb2hpQXI0U1p2cU9rZ2lmVl9pNjNJNkZQZzlod0NBWDZEczFhTUJpQkx2Z3h4dw?oc=5,"google_rss_""과학기술정보통신부"" when:2d",97.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,97.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 모두의 ai 개발사 내달 11일까지 공모,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 모두의 ai 개발사 내달 11일까지 공모,government_ai_core_policy,,,
795,정부/국회,정부_국회,공정거래위원회,"공정위, 14조원 규모 '구글' 불공정 행위 심의 착수",공정위 14조원 규모 구글 불공정 행위 심의 착수,인벤,인벤,"Mon, 13 Jul 2026 04:07:20 GMT","공정위, 14조원 규모 '구글' 불공정 행위 심의 착수 인벤",https://news.google.com/rss/articles/CBMib0FVX3lxTE1sa2t5dUp6VGJPZnFOOG41ZlhOY0FFLXJ0ZVRoRVJjOGhJZkhNSk9QMUcwZ3pUMHZxb193TlZBSWVDWDBwUUpRclFzMkF4ejFXUzZBQXBpX3Bzd1BHMlpYSEJUT01iSXhrNTI4OWlSYw?oc=5,google_rss_공정거래위원회 규제 when:2d,96.6,48.0,antitrust_platform,antitrust_inapp,"공정위,구글",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:google:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,96.6,policy_legislation,,global_incident:platform_regulation:google:platform_regulation:announcement,global_incident:platform_regulation:google:platform_regulation,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:google:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,로컬 보조 라벨,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_GENERAL_LOW_RELEVANCE,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:google:platform_regulation,government_general_low_relevance,,,
428,정부/국회,정부_국회,과학기술정보통신부,과기정통부 '모두의 AI' 연내 서비스...2~3개 사업자 공모,과기정통부 모두의 ai 연내 서비스 2 3개 사업자 공모,뉴스;트리,뉴스;트리,"Mon, 13 Jul 2026 07:37:59 GMT",과기정통부 '모두의 AI' 연내 서비스...2~3개 사업자 공모 뉴스;트리,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBJVGtsaG1rSFpEZXJuWEwyVzBhcHF3WU92N0lZYmFWMFphUDV3b0puYUhfenVFYlliR0pjMzBobjFOX0hQOXBCcjNRSmdRMjV2R1cyaUVMS1ZyRzJF?oc=5,google_rss_과학기술정보통신부 when:2d,96.6,45.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,96.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:과기정통부 모두의 ai 연내 서비스 2 3개 사업자 공모,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:과기정통부 모두의 ai 연내 서비스 2 3개 사업자 공모,government_ai_core_policy,,,
72,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오페이 개인정보 파문…증권업 인가도 도마 위,카카오페이 개인정보 파문 증권업 인가도 도마 위,위메이크뉴스,위메이크뉴스,"Tue, 14 Jul 2026 01:11:00 GMT",카카오페이 개인정보 파문…증권업 인가도 도마 위 위메이크뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBNeTlqaGFwaWFmRmh6Qld1VU9OZ0lWVS1UaTV4TDVDa2NjOTN1Qm05OW1sLV9NeVlzY1Ftd1JvczlXUzk2VS1idVlYMkZMU2pSWVNaTUhxdTFnRU0?oc=5,google_rss_카카오 when:2d,95.8,38.0,kakao_pay_alipay,kakao_pay_alipay,"카카오,카카오페이",,,,,,,general,24.0,published_today,direct_risk,privacy_security:kakao:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,95.8,,,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_privacy_security,global_incident:platform_regulation:kakao:platform_regulation,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,global_incident:platform_regulation:kakao:platform_regulation,self_privacy_security,,,
459,정부/국회,정부_국회,과학기술정보통신부,"정부, 모두의 AI 착수···국민 누구나 쓰는 ‘무료 AI’ 연내 출시한다",정부 모두의 ai 착수 국민 누구나 쓰는 무료 ai 연내 출시한다,이뉴스투데이,이뉴스투데이,"Mon, 13 Jul 2026 08:06:07 GMT","정부, 모두의 AI 착수···국민 누구나 쓰는 ‘무료 AI’ 연내 출시한다 이뉴스투데이",https://news.google.com/rss/articles/CBMidEFVX3lxTE5xU3dOWEZsNXZxT0o4Rm9wRDh6QUh0bFBNLVZva25ubW5IbndiQm1CX2wtc2F1WkJjLUR4aWFxU2tzS0IwZWstYV9hZXBfVGJGZi0zUE1tYzZiVlJvUngwX2RuUS1VeHNuZnUyUUhqQmlEbVBp0gF0QVVfeXFMTnFTd05YRmw1dnFPSjhGb3BEOHpBSHRsUE0tVm9rbm5tbkhud2JCbUJfbC1zYXVaQmMtRHhpYXFTa3NLQjBlay1hX2FlcF9UYkZmLTNQTW1jNmJWUm9SeDBfZG5RLVV4c25mdTJRSGpCaURtUGk?oc=5,google_rss_과학기술정보통신부 when:2d,94.6,40.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"weak_form_without_full_basis:actor=False,change=True,bridge=False",1,,,,94.6,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:정부 모두의 ai 착수 국민 누구나 쓰는 무료 ai 연내 출시한다,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:정부 모두의 ai 착수 국민 누구나 쓰는 무료 ai 연내 출시한다,government_ai_core_policy,,,
263,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈, 신작 공세 본격화…하반기 실적 반등 분수령",카카오게임즈 신작 공세 본격화 하반기 실적 반등 분수령,스포츠한국,스포츠한국,"Mon, 13 Jul 2026 02:41:26 GMT","카카오게임즈, 신작 공세 본격화…하반기 실적 반등 분수령 스포츠한국",https://news.google.com/rss/articles/CBMicEFVX3lxTE1HbVhBMTVSUnRHc3ZzNVpYOEFINEJCTFVveTR6SnJWLXJIZGZXTEJFZ1B3dHhqcE5uZEUxT3czVUdGeHVuMUk4T2VPSFFQQjNzRWJHOU8tVjZVNDZKQ0dPTnF3eUJ2V1VjajludEJYcWTSAXRBVV95cUxOVmMwNDJtTksyRWxKREdMNE85VWhaUm45eGZpMS1YQlVuckpsRnJRZkJZcVc2cm5va2d1X0l5aFdGX1lKMzRGbjl2QW9BWVNiRGFVb2lfVjBLbFZmMVRSVDdkMnJ0MGJzZ3VIamtUTDFQX01EMw?oc=5,google_rss_카카오 카카오게임즈 when:2d,93.8,53.0,"earnings,financial_performance",financial_performance,"카카오,카카오게임즈",,,,,,,general,14.0,published_yesterday,direct_risk,event:카카오+카카오게임즈:financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,93.8,financial_performance,self:financial_performance,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_direct_risk,self_direct_risk:카카오게임즈 신작 공세 본격화 하반기 실적 반등 분수령,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,self_direct_risk:카카오게임즈 신작 공세 본격화 하반기 실적 반등 분수령,self_direct_risk,,,
65,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"엔씨소프트, 카카오게임즈와 '롬' 저작권 소송서도 패소…""항소하겠다""",엔씨소프트 카카오게임즈와 롬 저작권 소송서도 패소 항소하겠다,디잇플러스,디잇플러스,"Tue, 14 Jul 2026 01:28:08 GMT","엔씨소프트, 카카오게임즈와 '롬' 저작권 소송서도 패소…""항소하겠다"" 디잇플러스",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1lMGMzcU12a0w1blpwM0ZERlFYdy1WWVpVa3JOYllYaDJudVRCenFBcldqWHdoZ2xFVVFTQ2NxTVk2clctSFBvYUtoakpRREJveXIxSTlCWXN3b09XMmh2dFc3RDBrejlV?oc=5,google_rss_카카오 when:2d,92.8,35.0,copyright_ai,copyright_ai,"카카오,카카오게임즈",,,,,,,general,24.0,published_today,direct_risk,event:카카오+카카오게임즈:copyright_ai,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,92.8,,,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_legal_regulatory,self_legal_regulatory:엔씨소프트 카카오게임즈와 롬 저작권 소송서도 패소 항소하겠다,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,,other,,,self_legal_regulatory:엔씨소프트 카카오게임즈와 롬 저작권 소송서도 패소 항소하겠다,self_legal_regulatory,,,
