id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
740,정부/국회,정부_국회,공정거래위원회,"'김범석 쿠팡 총수 지정' 효력정지…""손해 예방""",김범석 쿠팡 총수 지정 효력정지 손해 예방,네이트,네이트,"Tue, 14 Jul 2026 05:29:00 GMT","'김범석 쿠팡 총수 지정' 효력정지…""손해 예방"" 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE96V29oT2cxanBqR1ZuY3VnS0lnamM4RnozdjZZOXM0d045S19zNENFVktaUC01V2V3cjM2OGlVSU83b1lsdEthR0pFXzc3UUhrbktUc2tGNUlQQlVramtQaQ?oc=5,"google_rss_""공정거래위원회"" when:2d",-164.0,-48.0,,,쿠팡,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:김범석 쿠팡 총수 지정 효력정지 손해 예방,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_strategy:김범석 쿠팡 총수 지정 효력정지 손해 예방,comp_domestic_strategy,,weak_gov_basis:no_public_actor_action_domain,,
948,정부/국회,정부_국회,금융위원회,"""빚 때문에 막막할 때 '1375'로 전화하세요""…10월부터 운영",빚 때문에 막막할 때 1375 로 전화하세요 10월부터 운영,네이트,네이트,"Tue, 14 Jul 2026 05:28:00 GMT","""빚 때문에 막막할 때 '1375'로 전화하세요""…10월부터 운영 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE12RVdrOFJUdUI0YlRieWNvV28xb3pKbmtycnZBeTFmOTZnZ096U0tsa3ZJYlZKemczMUVqaDhFaFFBYlprckdlRHM4NUllMWd4Tmxv?oc=5,google_rss_금융위원회 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:빚 때문에 막막할 때 1375 로 전화하세요 10월부터 운영,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:빚 때문에 막막할 때 1375 로 전화하세요 10월부터 운영,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
659,정부/국회,정부_국회,공정거래위원회,"법원, ‘김범석 쿠팡 총수 지정’ 효력정지",법원 김범석 쿠팡 총수 지정 효력정지,강원도민일보,강원도민일보,"Tue, 14 Jul 2026 05:27:11 GMT","법원, ‘김범석 쿠팡 총수 지정’ 효력정지 강원도민일보",https://news.google.com/rss/articles/CBMiaEFVX3lxTE90Wm10TGhnOUgwdE1ZOGViZ1lJR002Y09WRUtjTHRndGthYkpfTUR3bmxIX1pseXlZTXg5UUxPYTNIZGhEazlodzAwV2NTOHpuT2YwVDI5cEotNmE3R3FqWkc4YmRJNWlh?oc=5,google_rss_공정거래위원회 when:2d,-164.0,-48.0,,,쿠팡,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지,comp_domestic_strategy,,weak_gov_basis:no_public_actor_action_domain,,
950,정부/국회,정부_국회,금융위원회,“빚 때문에 막막할 때 ‘1375’로 전화하세요”…10월부터 운영,빚 때문에 막막할 때 1375로 전화하세요 10월부터 운영,경향신문,경향신문,"Tue, 14 Jul 2026 05:27:00 GMT",“빚 때문에 막막할 때 ‘1375’로 전화하세요”…10월부터 운영 경향신문,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBTVTNlMndDNkRCQlB4dlZ6TXFIVnEwcm9qbkJyeGZTRVQyS2ZNZnFPbWZ1MTE3ejhqNXlWTFRYZnRQZ1lPd1cwcjdJamRRVmhnOFNKVnFnang2RnVqb0tv0gFfQVVfeXFMUFNVM2Uyd0M2REJCUHh2VnpNcUhWcTByb2puQnJ4ZlNFVDJLZk1mcU9tZnUxMTd6OGo1eVZMVFhmdFBnWU93VzByN0lqZFFWaGc4U0pWcWdqeDZGdWpvS28?oc=5,"google_rss_""금융위원회"" when:2d",-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:빚 때문에 막막할 때 1375로 전화하세요 10월부터 운영,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:빚 때문에 막막할 때 1375로 전화하세요 10월부터 운영,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
1408,정부/국회,정부_국회,중소벤처기업부,"중소벤처기업부, 해외규격인증획득 지원사업(2차)... CPNP·FDA·HALAL 지원",중소벤처기업부 해외규격인증획득 지원사업 2차 cpnp fda halal 지원,코스인코리아닷컴,코스인코리아닷컴,"Tue, 14 Jul 2026 05:26:36 GMT","중소벤처기업부, 해외규격인증획득 지원사업(2차)... CPNP·FDA·HALAL 지원 코스인코리아닷컴",https://news.google.com/rss/articles/CBMiY0FVX3lxTE9aNGdQUTVQVWFUa2xUOFlEdktPSEdpWlc4ajMzcmJHaXU3OFpKTGczV08xd1VyNHRhS2JWbDFYdElqd1h5cmpVeExNd0JrSzlMaGlLd3R3dk5DVElGMkJramhyUQ?oc=5,google_rss_중소벤처기업부 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:중소벤처기업부 해외규격인증획득 지원사업 2차 cpnp fda halal 지원,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:중소벤처기업부 해외규격인증획득 지원사업 2차 cpnp fda halal 지원,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,,
1391,정부/국회,정부_국회,행정안전부,내일 오송 참사 3주기…정부·유가족 첫 '공동 추모식',내일 오송 참사 3주기 정부 유가족 첫 공동 추모식,더팩트,더팩트,"Tue, 14 Jul 2026 05:22:00 GMT",내일 오송 참사 3주기…정부·유가족 첫 '공동 추모식' 더팩트,https://news.google.com/rss/articles/CBMiUEFVX3lxTE4yd0d0aHVIanN1RlFnWFQxZjVrMHNlUkthRWI5M0o1X0lRUElTenFUMEFUdUVFYVZlQURvcUlIdGhvdFlTd1VZdXE4YzlFQXpV0gFQQVVfeXFMTjJ3R3RodUhqc3VGUWdYVDFmNWswc2VSS2FFYjkzSjVfSVFQSVN6cVQwQVR1RUVhVmVBRG9xSUh0aG90WVN3VVl1cThjOUVBelU?oc=5,"google_rss_""행정안전부"" when:2d",-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,review_scheduled,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:내일 오송 참사 3주기 정부 유가족 첫 공동 추모식,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:내일 오송 참사 3주기 정부 유가족 첫 공동 추모식,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
1414,정부/국회,정부_국회,중소벤처기업부,"중기부, 최대 1.5억 지원 ‘해외규격인증획득 지원사업’ 참여기업 모집(~8월14일)",중기부 최대 1 5억 지원 해외규격인증획득 지원사업 참여기업 모집 8월14일,와우테일,와우테일,"Tue, 14 Jul 2026 05:21:46 GMT","중기부, 최대 1.5억 지원 ‘해외규격인증획득 지원사업’ 참여기업 모집(~8월14일) 와우테일",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9KY0x4UmpJZW9ZaUhsckY5aHo4YmRtVVdyb3E2ejhzYzZ6WnpINWViRnAzY0N4TVFKLTlzT3c4eld2UzdJN2RmalUxcVVsbjQ?oc=5,google_rss_중소벤처기업부 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:중기부 최대 1 5억 지원 해외규격인증획득 지원사업 참여기업 모집 8월14일,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:중기부 최대 1 5억 지원 해외규격인증획득 지원사업 참여기업 모집 8월14일,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,,
1232,정부/국회,정부_국회,금융감독원,이양수 의원 “온투업 개인신용대출 1년 새 10배 급증”,이양수 의원 온투업 개인신용대출 1년 새 10배 급증,파이낸셜리뷰,파이낸셜리뷰,"Tue, 14 Jul 2026 05:21:10 GMT",이양수 의원 “온투업 개인신용대출 1년 새 10배 급증” 파이낸셜리뷰,https://news.google.com/rss/articles/CBMidEFVX3lxTE9VNUlacHYtemtsNW4zNWRheTdoNHJOQ2NXaTZRVHE5RTJVUEE1WlBtbVM3WURNblFqNHpHUlN2SjR0TUsxUDN5QmhnTlUwMEd1Zy1wZ0p6MFo1azNma09FalpQZFJ0bU5mcXRkbFg5NXJhNU1G?oc=5,google_rss_금융감독원 규제 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:이양수 의원 온투업 개인신용대출 1년 새 10배 급증,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:이양수 의원 온투업 개인신용대출 1년 새 10배 급증,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
731,정부/국회,정부_국회,공정거래위원회,"법원, '김범석 쿠팡 총수 지정' 효력정지",법원 김범석 쿠팡 총수 지정 효력정지,연합인포맥스,연합인포맥스,"Tue, 14 Jul 2026 05:18:10 GMT","법원, '김범석 쿠팡 총수 지정' 효력정지 연합인포맥스",https://news.google.com/rss/articles/CBMicEFVX3lxTFBFZmJPUTB2aWxnWHE4SkV1LXJESE9EWUhmZ284c1FEQ2RhdEdVUUdqZjQxOGpmS05sZXl5VTFxdk85ZHhwT2dVTXZQSVowUDY2V2tPS1BfY0hZcEkyeUszT3VVdnY2SXZwNllsa1F1SFI?oc=5,"google_rss_""공정거래위원회"" when:2d",-164.0,-48.0,,,쿠팡,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지,comp_domestic_strategy,,weak_gov_basis:no_public_actor_action_domain,,
679,정부/국회,정부_국회,공정거래위원회,"법원, '김범석 쿠팡 총수 지정' 효력정지",법원 김범석 쿠팡 총수 지정 효력정지,KB Think,KB Think,"Tue, 14 Jul 2026 05:15:01 GMT","법원, '김범석 쿠팡 총수 지정' 효력정지 KB Think",https://news.google.com/rss/articles/CBMickFVX3lxTFBjeE5fOVh4WFFYUVM1bGg1NjdwZjFXa0xlS2xRTm5YM3dKYXE1WWNNZVhyZGNzeF80NlpwYWczYXlWYlFlMHRoOEY3cjQ1YVRtRVJQMnJidWpvRGdrWUM2aEJiR0xGRjVhcl9XdThTZnA2Zw?oc=5,google_rss_공정거래위원회 when:2d,-164.0,-48.0,,,쿠팡,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_strategy:법원 김범석 쿠팡 총수 지정 효력정지,comp_domestic_strategy,,weak_gov_basis:no_public_actor_action_domain,,
680,정부/국회,정부_국회,공정거래위원회,"쿠팡 '동일인' 김범석 지정 효력정지…法 ""회복 어려운 손해 우려""",쿠팡 동일인 김범석 지정 효력정지 회복 어려운 손해 우려,뉴스핌,뉴스핌,"Tue, 14 Jul 2026 05:14:00 GMT","쿠팡 '동일인' 김범석 지정 효력정지…法 ""회복 어려운 손해 우려"" 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5neXgtS3UzdnFMS1pLY1NoMXc2RTFLcWNiSVJIUGk1ZnBPaUNrRFpaY0lfMzVxQ1ZyV09WWUVUeXNETjZUaE1qRjd0SDhrSkUxWVF6ZTJLV0p2WVhF?oc=5,google_rss_공정거래위원회 when:2d,-164.0,-48.0,,,쿠팡,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 동일인 김범석 지정 효력정지 회복 어려운 손해 우려,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_strategy:쿠팡 동일인 김범석 지정 효력정지 회복 어려운 손해 우려,comp_domestic_strategy,,weak_gov_basis:no_public_actor_action_domain,,
872,정부/국회,정부_국회,금융위원회,"“빚 때문에 삶 포기 없게”…정부, 취약채무자 구조망 다시 짠다",빚 때문에 삶 포기 없게 정부 취약채무자 구조망 다시 짠다,조세일보,조세일보,"Tue, 14 Jul 2026 05:13:08 GMT","“빚 때문에 삶 포기 없게”…정부, 취약채무자 구조망 다시 짠다 조세일보",https://news.google.com/rss/articles/CBMidEFVX3lxTFBWc3VadGEzRm9HcFhNM19yRjY1eWIycFllajNlLUs1bUdKU015RE03dktMazh6UkU4N3FEOU1PdHpfckk5eS0xaDFqZi1vclRUTWI4bzctYWhmUlBnUWlUOWlGaERtNEtKY2pIeXNDbHQ1aXhl?oc=5,google_rss_금융위원회 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:빚 때문에 삶 포기 없게 정부 취약채무자 구조망 다시 짠다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:빚 때문에 삶 포기 없게 정부 취약채무자 구조망 다시 짠다,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
1581,정부/국회,정부_국회,정무위원회,"울산시, 민선9기 경제·정무 분야 핵심 인선 완료",울산시 민선9기 경제 정무 분야 핵심 인선 완료,세계환경신문,세계환경신문,"Tue, 14 Jul 2026 05:12:22 GMT","울산시, 민선9기 경제·정무 분야 핵심 인선 완료 세계환경신문",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1lYU5RQkgwX3dJNW5MRExWXzMxTnpTandHM0ozdkJoQlRfUUVYcXZiUFVObVJzTXVaRWN6VWVCQWprYXlDRmtiSTZzZVFMRy1GanRuZFVGQ0ZiaFJNeTQw?oc=5,google_rss_정무위원회 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,AI 정책 컨트롤타워 인선/공백,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,AI 정책 컨트롤타워 인선/공백,government_appointment_governance,,weak_gov_basis:no_public_actor_action_domain,,
1301,정부/국회,정부_국회,행정안전부,"금천구, 행안부 재난관리평가 '우수기관' 선정",금천구 행안부 재난관리평가 우수기관 선정,시정일보,시정일보,"Tue, 14 Jul 2026 05:11:43 GMT","금천구, 행안부 재난관리평가 '우수기관' 선정 시정일보",https://news.google.com/rss/articles/CBMia0FVX3lxTE5GTWlPR0lzRVVHV3ZZX3FMd2pIT2ZaNWs1VkNsMVBzcGFmbGJydkhsd29XTUt0NERBN3ZRYmNQZEZ2YklxVmVKaXNoZmVKMjV1dXBXRGRFd25INFByV0VZbEJST1FDX1R6cTBV?oc=5,google_rss_행정안전부 when:2d,-164.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금천구 행안부 재난관리평가 우수기관 선정,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금천구 행안부 재난관리평가 우수기관 선정,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
369,정부/국회,정부_국회,과학기술정보통신부,"""북한과학기술네트워크(NKTECH) 유지하기로 결정""",북한과학기술네트워크 nktech 유지하기로 결정,NK경제,NK경제,"Tue, 14 Jul 2026 05:08:14 GMT","""북한과학기술네트워크(NKTECH) 유지하기로 결정"" NK경제",https://news.google.com/rss/articles/CBMiakFVX3lxTE1FbURMNnhHZjE0eWtZTHlRMF95UFVLVjRpS0NwUGd3ZlAySk5vU3dfQzdyQUhfMXJXQ05EODJCN3RzNGdrQTdUX0s1WHhWM2VYdTdTaEdHZ2EyU2JBancydUVuc1ZSa2o2TWc?oc=5,google_rss_과학기술정보통신부 when:2d,-164.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,decision,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,-164.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:북한과학기술네트워크 nktech 유지하기로 결정,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_strategy:북한과학기술네트워크 nktech 유지하기로 결정,comp_domestic_strategy,,weak_gov_basis:no_public_actor_action_domain,,
1373,정부/국회,정부_국회,행정안전부,"예산처·행안부·국토부 간 음성군수, 내년 국비지원 요청",예산처 행안부 국토부 간 음성군수 내년 국비지원 요청,네이트,네이트,"Tue, 14 Jul 2026 05:08:00 GMT","예산처·행안부·국토부 간 음성군수, 내년 국비지원 요청 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTE4yMHFELVRNVXFLeF9SYUhaX01rYkUtbkpCUHQ2WmNodTZTdlJvaDFKcmdnQlI0MTFiR2FvT0c4SWN2SngxSHBaQ1RGNVB1a3EzaHFFWVRFV0ZzbGg2VVp0UlVnWGhRY0ZOdzNxX3JnUXNHUmdzTng3SA?oc=5,google_rss_행정안전부 when:2d,-164.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-164.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:예산처 행안부 국토부 간 음성군수 내년 국비지원 요청,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:예산처 행안부 국토부 간 음성군수 내년 국비지원 요청,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
743,정부/국회,정부_국회,공정거래위원회,"法, '김범석 쿠팡 총수 지정' 효력정지… ""손해 예방 필요""",김범석 쿠팡 총수 지정 효력정지 손해 예방 필요,스마트투데이,스마트투데이,"Tue, 14 Jul 2026 05:04:00 GMT","法, '김범석 쿠팡 총수 지정' 효력정지… ""손해 예방 필요"" 스마트투데이",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9rYk95dkhLbmNXVlVqdXBQVTNnelcyQUJISTBoZkwyamU5bFl6UVNVemduUkhSY2VucmVmWkRYT3N2NVRxdHFTQkNnb3JWekpvSWl3cVFBLTQ1Ty16ckVV?oc=5,"google_rss_""공정거래위원회"" when:2d",-164.0,-48.0,,,쿠팡,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-164.0,policy_legislation,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:김범석 쿠팡 총수 지정 효력정지 손해 예방 필요,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_strategy:김범석 쿠팡 총수 지정 효력정지 손해 예방 필요,comp_domestic_strategy,,weak_gov_basis:no_public_actor_action_domain,,
