id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key,v32_weak_non_digital_gov
1080,정부/국회,정부_국회,금융감독원,‘삼전 레버리지’도 규제…ETF 투자 최적의 종목과 전략은,삼전 레버리지도 규제 etf 투자 최적의 종목과 전략은,한국경제,한국경제,"Thu, 16 Jul 2026 23:00:17 GMT",‘삼전 레버리지’도 규제…ETF 투자 최적의 종목과 전략은 한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBwaE5GRDk1SHJGSlNtSVlmZ1oxdDZnbTdYR2VGaWFsdHo4RTMwNzFIRk9uWGRmdF8wSGx5UWVnR0UwQi1tQVFzOUhwbmNGeTNqMHplYlpfRG5kUQ?oc=5,google_rss_금융감독원 AI when:4d,-153.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,0.0,,market_commentary,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-153.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:삼전 레버리지도 규제 etf 투자 최적의 종목과 전략은,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:삼전 레버리지도 규제 etf 투자 최적의 종목과 전략은,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
1444,정부/국회,정부_국회,정무위원회,"당정 ""삼전닉스 레버리지, 필요시 추가대책 강구""",당정 삼전닉스 레버리지 필요시 추가대책 강구,파이낸셜뉴스,파이낸셜뉴스,"Mon, 20 Jul 2026 02:49:33 GMT","당정 ""삼전닉스 레버리지, 필요시 추가대책 강구"" 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE4zNEVhbF81M2VLa1o5ajA3YWlTcDd6Z0lkUUFmOXRVWGhiYlNOSFJzMWxTSGxiQmxZQUEwMzdVaFBib0w4T0l0Y0d1cmphbFhvX3llRlRZZmVZdw?oc=5,google_rss_정무위원회 when:4d,-153.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-153.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:당정 삼전닉스 레버리지 필요시 추가대책 강구,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:당정 삼전닉스 레버리지 필요시 추가대책 강구,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,,
3890,정부/국회,정부_국회,가상자산 이용자보호법,가상자산 불공정거래 30여건 고발 조치…평균 부당이득 14억원,가상자산 불공정거래 30여건 고발 조치 평균 부당이득 14억원,MSN,MSN,"Sun, 19 Jul 2026 14:07:19 GMT",가상자산 불공정거래 30여건 고발 조치…평균 부당이득 14억원 MSN,https://news.google.com/rss/articles/CBMizwNBVV95cUxQZzRmZ1JWajl0eHROaFpIQjR1WDFnRW4wWXZGOXRkcVU3TTAzcnBrS3pwOWtzVzB5RVlxb1NPamdOWm45bi1KaHJTYnlLeWExVS1XcGdwVlpwVkpyQTVzNkFybWZsWl91TzVUYUI3aTNRcEN0YnZrZmhnb3F5TUpOd2x4SFJYdGxycldFekpDeVU1eEZ2U3h1WmtSb292ZkhTZjlRREsxbEttRmRRWm0yM0F6XzBOVkpzTFllcmFMeEZnNHNLNUc0WW1KVEN5QVg3ZkkwZGNRaE42UG1wcUtkYWJSX05EWEVsUWJxTXhQajlDckhiaVFMck9KQ3N1RVpDM2R2RmVsVUx4TncxQ0thbVhWeXNBZVFNdHlEd3QyLXhsd0cwRVRfRHpRUzZjMy05dkpVYzJ4UEFGOUE4U3JtUEMxTXFrTXZmT2t6dGpKdktEU0R1bkl2eEktRGdDTkdhMEJLZkVrMEtCVUpwcGo0OV9NNFEzelJJUkp0a01aS3d2SGJsd1p2ZGxGOG9JQ0pyTzk3NXIteFItRDhyOEZrRjFSVUszaTdJWjZjTVl6SzNnWUlXNjJTSkpSZTdtYkFwZU9iZmZaeXpCVzFZNkNJ?oc=5,google_rss_가상자산 이용자보호법 when:4d,-153.0,-42.0,"digital_asset_stablecoin,legal_regulatory_enforcement,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-153.0,"legal_regulatory_enforcement,digital_asset_stablecoin",government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:가상자산 불공정거래 30여건 고발 조치 평균 부당이득 14억원,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,government_digital_finance_policy:가상자산 불공정거래 30여건 고발 조치 평균 부당이득 14억원,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,,
3882,정부/국회,정부_국회,가상자산 이용자보호법,가상자산 불공정거래 30여건 고발…사건당 부당이득 14억원,가상자산 불공정거래 30여건 고발 사건당 부당이득 14억원,이투데이,이투데이,"Sun, 19 Jul 2026 05:11:00 GMT",가상자산 불공정거래 30여건 고발…사건당 부당이득 14억원 이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1CRnNubHRJRjB4M2FXZjhiLURmczJaNGN2R0hLYlFiSnJUS0YwTDc3QmhLUHZfcElZT3ZFYTJkZUpJOVhkaWpOUkZRUGVjV3ZkQkFrTg?oc=5,google_rss_가상자산 이용자보호법 when:4d,-153.0,-42.0,"digital_asset_stablecoin,legal_regulatory_enforcement,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-153.0,"legal_regulatory_enforcement,digital_asset_stablecoin",government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:가상자산 불공정거래 30여건 고발 사건당 부당이득 14억원,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:가상자산 불공정거래 30여건 고발 사건당 부당이득 14억원,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,,
3868,정부/국회,정부_국회,가상자산 이용자보호법,가상자산 불공정거래 30여 건 고발 등 조치‥평균 부당이득 14억,가상자산 불공정거래 30여 건 고발 등 조치 평균 부당이득 14억,MBC 뉴스,MBC 뉴스,"Sun, 19 Jul 2026 04:55:33 GMT",가상자산 불공정거래 30여 건 고발 등 조치‥평균 부당이득 14억 MBC 뉴스,https://news.google.com/rss/articles/CBMidEFVX3lxTE83cFYtZEN4a1pWdF9aNkUzUVhaMG90OVhjSTFKeWFTZDdTRnFPTHVEb24yZm9WWWlpTVFBWlR3M0p4T0ROR3ZaN01ITm5UNU5aelluemRTMVRmRlRxQ1Q5Wm5SdEFDY05vVlVFbk5yYXJjSDc40gF0QVVfeXFMTlNRY0F0Slc4TkZEN1ZYcWdSa2g2OTBhN2F5MnNIX09aNXpMTnFuWDA1RnZvZlJGMW1Fa0xKRU9LR0RBOUp2M1hUTGN6Mjl3Wk52ZEVpLWNGRXhmZDRNa3gzLVR2TThJX1l2QjR5U2RBRDBjcVo?oc=5,google_rss_가상자산 이용자보호법 when:4d,-153.0,-42.0,"digital_asset_stablecoin,legal_regulatory_enforcement,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-153.0,"legal_regulatory_enforcement,digital_asset_stablecoin",government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:가상자산 불공정거래 30여 건 고발 등 조치 평균 부당이득 14억,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:가상자산 불공정거래 30여 건 고발 등 조치 평균 부당이득 14억,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,,
1713,정부/국회,정부_국회,스테이블코인,"P2P 원조 '에잇퍼센트', 에이판다 인수하고 STO 사업 진출",p2p 원조 에잇퍼센트 에이판다 인수하고 sto 사업 진출,한국경제,한국경제,"Mon, 20 Jul 2026 02:46:46 GMT","P2P 원조 '에잇퍼센트', 에이판다 인수하고 STO 사업 진출 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBrWWx5bUl4dzBpLVZaNW1wb0N6cUl6OHBpNUVCVXNPeXBReGZCLWFZSTNheGV5Mjd5bUNKMFM5WURaeTFleE5xU2lMaXJjUjRzR0pGS2xOSXN2dw?oc=5,google_rss_스테이블코인 site:hankyung.com when:4d,-153.0,-46.0,"digital_asset_stablecoin,strategy_mna_governance",digital_asset_stablecoin,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:digital_asset_sector:mna_capital,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-153.0,"strategy_mna_governance,digital_asset_stablecoin",government:digital_asset,global_incident:mna_capital:digital_asset_sector:mna_capital:general,global_incident:mna_capital:digital_asset_sector:mna_capital,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:mna_capital:digital_asset_sector:mna_capital,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,4,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:mna_capital:digital_asset_sector:mna_capital,government_digital_finance_policy,weak_gov_basis:no_public_actor_action_domain,,,
1571,정부/국회,정부_국회,스테이블코인,"‘비자 스테이블코인 플랫폼’ 공개···""스테이블코인 통합 지원""",비자 스테이블코인 플랫폼 공개 스테이블코인 통합 지원,edaily.co.kr,이데일리,"Mon, 20 Jul 2026 05:32:12 GMT","‘비자 스테이블코인 플랫폼’ 공개···""스테이블코인 통합 지원"" edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxNaWc0M1BmOV93aENhblhmSUo0NWFjTUhMYkZlbmU4Q3E1WGg1OTdBaU5CeDVmTW5TVjhlbEpFQkxxUnYzRWlDT281ODZwTGw5cUFWalUxZ1lhZjVBU2l4MGR5SjloRjJZQ00zODlCN0FrTlRyTm8xZVR2bjVXb3YtdQ?oc=5,google_rss_스테이블코인 when:4d,-153.0,-47.0,"ai_infrastructure_security,digital_asset_stablecoin,market_power_platform,stablecoin",stablecoin_general,,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:digital_asset_sector:platform_regulation,rumor_or_report,,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",1,,,,-153.0,"market_power_platform,ai_infrastructure_security,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:platform_regulation:digital_asset_sector:platform_regulation:announcement,global_incident:platform_regulation:digital_asset_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:digital_asset_sector:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:digital_asset_sector:platform_regulation,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,,
453,정부/국회,정부_국회,방송미디어통신위원회,"[방송미디어통신위원회, 한국인터넷진흥원] 국민안전 LBS 솔루션 대상 (~9.30, 16:00)",방송미디어통신위원회 한국인터넷진흥원 국민안전 lbs 솔루션 대상 9 30 16 00,스타트업엔(StartupN),스타트업엔(StartupN),"Mon, 20 Jul 2026 04:25:26 GMT","[방송미디어통신위원회, 한국인터넷진흥원] 국민안전 LBS 솔루션 대상 (~9.30, 16:00) 스타트업엔(StartupN)",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1JNjVwZkxScklFQ2VtamJNRTBSQXJSNWlWMnlfUXhTWEtmbEx2d1RlVy1zUk5VTXpIak00RlNxUTk5N0cxQmd3MzFWTGNjOVBINzlTSWcySmtyMU81?oc=5,google_rss_방송미디어통신위원회 when:4d,-153.5,-38.5,policy_legislation,policy_legislation,방미통위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,event:방미통위:policy_legislation,general,,"weak_form_without_full_basis:actor=False,change=False,bridge=False",0,,,,-153.5,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:방송미디어통신위원회 한국인터넷진흥원 국민안전 lbs 솔루션 대상 9 30 16 00,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:방송미디어통신위원회 한국인터넷진흥원 국민안전 lbs 솔루션 대상 9 30 16 00,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
951,정부/국회,정부_국회,금융감독원,"""가짜 렌탈 계약에 'eSIM 투자 사기'까지""…금감원, 소비자경보",가짜 렌탈 계약에 esim 투자 사기 까지 금감원 소비자경보,연합뉴스,연합뉴스,"Mon, 20 Jul 2026 03:00:01 GMT","""가짜 렌탈 계약에 'eSIM 투자 사기'까지""…금감원, 소비자경보 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE04TXVXMXJVZmkxVTdIMUJWSjJsNVB0eXVkSlV0dzlla0haUFNPTUpMNjQxY3FwUjZMMGlDa3RkSW4tOGwxVnJqek1ROGJ4N1g0N1ltdWNuTXpKNm9jdGgzSNIBYEFVX3lxTE04TXVXMXJVZmkxVTdIMUJWSjJsNVB0eXVkSlV0dzlla0haUFNPTUpMNjQxY3FwUjZMMGlDa3RkSW4tOGwxVnJqek1ROGJ4N1g0N1ltdWNuTXpKNm9jdGgzSA?oc=5,google_rss_금융감독원 when:4d,-153.5,-42.5,,,금감원,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-153.5,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:가짜 렌탈 계약에 esim 투자 사기 까지 금감원 소비자경보,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:가짜 렌탈 계약에 esim 투자 사기 까지 금감원 소비자경보,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
1303,정부/국회,정부_국회,중소벤처기업부,"""'K-소상공인' 해외 진출보다 현지 안착 중요…지속가능 정책 필요""",k 소상공인 해외 진출보다 현지 안착 중요 지속가능 정책 필요,뉴스1,뉴스1,"Sun, 19 Jul 2026 21:15:00 GMT","""'K-소상공인' 해외 진출보다 현지 안착 중요…지속가능 정책 필요"" 뉴스1",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5YY2JWMXgxYkE0eUVlbFZqeWlWcktwOTRNMXBjQkNZY2hIS19pVUQ3WTRWSkdYTDZxRnA0MmZ3MXFJRElDQWUtWU4teVBNMVp6Qm5CT2o1LXIwZDNl?oc=5,google_rss_중소벤처기업부 when:4d,-154.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,policy_legislation,government:policy_legislation,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:k 소상공인 해외 진출보다 현지 안착 중요 지속가능 정책 필요,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:k 소상공인 해외 진출보다 현지 안착 중요 지속가능 정책 필요,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,,
1315,정부/국회,정부_국회,중소벤처기업부,"AI모델 '공영희' 뜬다…""中企·소상공인 'AI' 선택 아닌 생존""",ai모델 공영희 뜬다 소상공인 ai 선택 아닌 생존,뉴스1,뉴스1,"Sun, 19 Jul 2026 21:15:00 GMT","AI모델 '공영희' 뜬다…""中企·소상공인 'AI' 선택 아닌 생존"" 뉴스1",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1rYWNNTFQ3dkktb3Z2NUVrcFN5b1A5OThleWNhbURaSlJ5YXJxVllYSk04Q191TG93NURBVHhaOXEtakRPT3JWZ0VYTkpuMUpfNzd0c0xJS2N3M1BlX0hUV0hR?oc=5,google_rss_중소벤처기업부 when:4d,-154.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai모델 공영희 뜬다 소상공인 ai 선택 아닌 생존,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai모델 공영희 뜬다 소상공인 ai 선택 아닌 생존,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,,
491,정부/국회,정부_국회,방송미디어통신위원회,李 대통령 '미토스' 대응 주문…中 AI '키미 쇼크'[뉴스잇(IT)쥬],대통령 미토스 대응 주문 ai 키미 쇼크 뉴스잇 it 쥬,뉴스1,뉴스1,"Sun, 19 Jul 2026 07:59:44 GMT",李 대통령 '미토스' 대응 주문…中 AI '키미 쇼크'[뉴스잇(IT)쥬] 뉴스1,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5tLS12clZaQzFLS2Z6LWpQVmUwSWtYOHowYk1oN2VQRUdMQUhiNUlMTnF5a1A1Tm91ODhNT2hHaTNYRTluTmg3b3VkU19Oczh3bWhPaXJoaUtDbm9ISzJ6VjJxay0?oc=5,google_rss_방송미디어통신위원회 when:4d,-154.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,토스",v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:toss:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-154.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,global_incident:ai_security_policy:toss:anthropic_glasswing_security:general,global_incident:ai_security_policy:toss:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:ai_security_policy:toss:anthropic_glasswing_security,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:ai_security_policy:toss:anthropic_glasswing_security,comp_domestic_ai_platform,weak_gov_basis:no_public_actor_action_domain,,,
1250,정부/국회,정부_국회,행정안전부,"""국민 아이디어로 주소 정책 만든다""…행안부, 활용 공모전 개최",국민 아이디어로 주소 정책 만든다 행안부 활용 공모전 개최,뉴스1,뉴스1,"Sun, 19 Jul 2026 03:00:00 GMT","""국민 아이디어로 주소 정책 만든다""…행안부, 활용 공모전 개최 뉴스1",https://news.google.com/rss/articles/CBMiT0FVX3lxTE90UE9maUd2dFV3NHh6TmZPaXNUa3NyQ2hZeEtON1Z2cGJrQVZFdHR4YnI2VUJhUVZENFpLTmYwejM1S3JlOVRhUGo4S19vbVk?oc=5,google_rss_행정안전부 when:4d,-154.0,-41.0,policy_legislation,policy_legislation,행안부,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,event:행안부:policy_legislation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:국민 아이디어로 주소 정책 만든다 행안부 활용 공모전 개최,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:국민 아이디어로 주소 정책 만든다 행안부 활용 공모전 개최,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
487,정부/국회,정부_국회,방송미디어통신위원회,불법·허위조작정보 대응 강화…개정 정보통신망법 Q&A 배포,불법 허위조작정보 대응 강화 개정 정보통신망법 q a 배포,서남투데이,서남투데이,"Sat, 18 Jul 2026 04:08:55 GMT",불법·허위조작정보 대응 강화…개정 정보통신망법 Q&A 배포 서남투데이,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5fREE0clM5ZUpoU09qWjE2eHBNV19yaGJ3ZFVwdEdNclBZcXJTMWpWUGhBX254dmtsdUdXRGVrSS01U0dhUmFoQ3VKUUJXdDZNbkhkUHdYQ2ZPQQ?oc=5,google_rss_방송미디어통신위원회 when:4d,-154.0,-41.0,privacy_security_reliability,privacy_security_reliability,,v43_not_government_policy,Y,,,,,platform_operator_obligation,0.0,,general,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,"privacy_security_reliability,policy_legislation",government:tech_security_policy,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
505,정부/국회,정부_국회,방송미디어통신위원회,불법·허위조작정보 대응 강화…개정 정보통신망법 Q&A 배포,불법 허위조작정보 대응 강화 개정 정보통신망법 q a 배포,대한행정사회신문,대한행정사회신문,"Sat, 18 Jul 2026 04:08:55 GMT",불법·허위조작정보 대응 강화…개정 정보통신망법 Q&A 배포 대한행정사회신문,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9yY2JHSHBia3RlT3FISzNnQ3daeDRyMEJMOWdvUU0tdUJ3YXZZVTZiWTVIZlRacjJBNWItajJSMGJYTGRsT1FNRS1zSTNiSHR6bm9GS0JaUnk?oc=5,"google_rss_""방송미디어통신위원회"" when:4d",-154.0,-41.0,privacy_security_reliability,privacy_security_reliability,,v43_not_government_policy,Y,,,,,platform_operator_obligation,0.0,,general,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-154.0,"privacy_security_reliability,policy_legislation",government:tech_security_policy,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
