id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key,v26가드레일사유
12,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"“100개사 모집에 6대 1”…이윤구 카카오페이 부사장, ‘오래오래 상생’ 키운다",100개사 모집에 6대 1 이윤구 카카오페이 부사장 오래오래 상생 키운다,디지털데일리,디지털데일리,"Tue, 15 Sep 2026 02:22:41 GMT","“100개사 모집에 6대 1”…이윤구 카카오페이 부사장, ‘오래오래 상생’ 키운다 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE15RHg1NWxmNm9sRWRuV2tOU0pJT3BnSnhnXzZmTVZIQ282aHBZYmF2NFRjYlF4MEhSRWZmSkZGQzNYOGJaSWRtUVh0Ym43S1dTU1ZaZWs1aUk4NTJKSXZ1aWN4YVM?oc=5,google_rss_카카오 when:2d,61.8,13.0,,,"카카오,카카오페이",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:100개사 모집에 6대 1 이윤구 카카오페이 부사장 오래오래 상생 키운다,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:100개사 모집에 6대 1 이윤구 카카오페이 부사장 오래오래 상생 키운다,self_filler_reference,,,
286,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"카카오뱅크, 콜센터품질지수 3년 연속 우수기업 선정",카카오뱅크 콜센터품질지수 3년 연속 우수기업 선정,디지털데일리,디지털데일리,"Tue, 15 Sep 2026 01:07:03 GMT","카카오뱅크, 콜센터품질지수 3년 연속 우수기업 선정 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBoSlNOWFllYXE0R2VZX3hOSEpTZTZ6a2xkMkVHcVhwZHhCM0xVYnpoQk1YWmNnV2NxNGo4Mm5KUk1TOVFXWkVrMWRUczZpaGtNdFI1YVoyRDNkQTU5QkcxQ0VLRnI?oc=5,google_rss_카카오뱅크 site:ddaily.co.kr when:2d,61.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 콜센터품질지수 3년 연속 우수기업 선정,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 콜센터품질지수 3년 연속 우수기업 선정,self_strategic_reference,,,
164,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""AI 시대 기후테크 모색""…카카오 임팩트재단, 제주서 서밋 개최 |",ai 시대 기후테크 모색 카카오 임팩트재단 제주서 서밋 개최,thefairnews.co.kr,thefairnews.co.kr,"Mon, 14 Sep 2026 01:35:25 GMT","""AI 시대 기후테크 모색""…카카오 임팩트재단, 제주서 서밋 개최 | thefairnews.co.kr",https://news.google.com/rss/articles/CBMidEFVX3lxTE5HdFoycGdqOWRuMGtfZGI5QXhKZXpFcHozdVdVZ1c0WWtmR1JpSXhfMjhmRTlnbVhfVEhSQ001V1BlUDItdVEwem95ZUJLYVZQQU9GZTBNSk85SklqUzlEbFJnbFdqZU1ERXFCaGZielFoUjBL?oc=5,google_rss_카카오 AI when:2d,61.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:ai 시대 기후테크 모색 카카오 임팩트재단 제주서 서밋 개최,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:ai 시대 기후테크 모색 카카오 임팩트재단 제주서 서밋 개최,self_strategic_reference,,,
11,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오맵서 '여객선' 실시간 위치 보인다…초정밀 여객선 서비스 오픈,카카오맵서 여객선 실시간 위치 보인다 초정밀 여객선 서비스 오픈,전자신문,전자신문,"Tue, 15 Sep 2026 01:22:12 GMT",카카오맵서 '여객선' 실시간 위치 보인다…초정밀 여객선 서비스 오픈 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTFAxZ3ZfQnlET2JvRDFVZmVxX2lMUUZ3WnlkM2I0ZkVhVm1NeTVyajlMY0l0ZWEtLVRfN2tvWXhnUGktVVN6YkhyXzFVUWtqUQ?oc=5,google_rss_카카오 when:2d,61.3,10.5,,,"카카오,카카오서비스",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오맵서 여객선 실시간 위치 보인다 초정밀 여객선 서비스 오픈,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오맵서 여객선 실시간 위치 보인다 초정밀 여객선 서비스 오픈,self_strategic_reference,,,
16,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오톡 북미 '지역소식' 출시…업소·공관·오픈채팅 한곳에,카카오톡 북미 지역소식 출시 업소 공관 오픈채팅 한곳에,전자신문,전자신문,"Tue, 15 Sep 2026 00:13:48 GMT",카카오톡 북미 '지역소식' 출시…업소·공관·오픈채팅 한곳에 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE9VNGUxS3hqb0p3UGVLeURXTVNQaFJVM09MMUZwSDhISGZfd0Q2Q1o1SzB6ZmhxUnYtSGFuOGdoNFE1QldqMktXeVVKSlZDdw?oc=5,google_rss_카카오 when:2d,61.3,10.5,,,"카카오,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,61.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오톡 북미 지역소식 출시 업소 공관 오픈채팅 한곳에,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오톡 북미 지역소식 출시 업소 공관 오픈채팅 한곳에,self_strategic_reference,,,
78,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이-서울페이 연결…쿠콘, 결제 인프라 구축",카카오페이 서울페이 연결 쿠콘 결제 인프라 구축,헤럴드경제,헤럴드경제,"Tue, 15 Sep 2026 03:28:24 GMT","카카오페이-서울페이 연결…쿠콘, 결제 인프라 구축 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1TbXlWNDk4alFrM2FwOFM4YzNXLWpzcGxDS3NQdGsxN3FOTTc4bmVJTEN6eXI1aG9qbjRJV05yNmJaaFNYbkxGend3aHdBdTIzOE1FdUJ3?oc=5,google_rss_카카오 when:2d,60.8,13.0,,,"카카오,카카오페이",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,60.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오페이 서울페이 연결 쿠콘 결제 인프라 구축,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오페이 서울페이 연결 쿠콘 결제 인프라 구축,self_strategic_reference,,,
9,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오톡, 북미 한인 생활정보 담은 ‘지역소식’ 탭 도입",카카오톡 북미 한인 생활정보 담은 지역소식 탭 도입,서울경제TV,서울경제TV,"Tue, 15 Sep 2026 00:20:00 GMT","카카오톡, 북미 한인 생활정보 담은 ‘지역소식’ 탭 도입 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBISDl5SnZrMFVET3NTc2ZIYnJtajdnNnF6bktIcUswX0d0ZkNzXzBQUVo1RFFGSVFjOW1NOXd5d2ljeW9KOTNSTHQ4S3BGN3BkUmZyQ0g5eFZKYXNlaEhRSzc4VjY?oc=5,google_rss_카카오 when:2d,60.3,10.5,,,"카카오,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,60.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오톡 북미 한인 생활정보 담은 지역소식 탭 도입,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오톡 북미 한인 생활정보 담은 지역소식 탭 도입,self_strategic_reference,,,
29,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"배 타고 어디쯤 왔나…카카오맵서, '초정밀 여객선' 서비스 도입",배 타고 어디쯤 왔나 카카오맵서 초정밀 여객선 서비스 도입,뉴시스,뉴시스,"Tue, 15 Sep 2026 01:37:17 GMT","배 타고 어디쯤 왔나…카카오맵서, '초정밀 여객선' 서비스 도입 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE9MOTREcUxUX2FoMzJWWnhFWHNJeDZGTmYxbWdVUXN6dExMMlZxa2pmNnktci1SWUJBLTdPVFlYWmIwcWNlWWR1ZWQxYW1hZG0zc0gtSlJ6YXFFZkEyZnR1ajBpVldfdTUtZnZoVVJFOUloVWhYTkFCQtIBeEFVX3lxTE9MOTREcUxUX2FoMzJWWnhFWHNJeDZGTmYxbWdVUXN6dExMMlZxa2pmNnktci1SWUJBLTdPVFlYWmIwcWNlWWR1ZWQxYW1hZG0zc0gtSlJ6YXFFZkEyZnR1ajBpVldfdTUtZnZoVVJFOUloVWhYTkFCQg?oc=5,google_rss_카카오 when:2d,59.3,10.5,,,"카카오,카카오서비스",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,59.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:배 타고 어디쯤 왔나 카카오맵서 초정밀 여객선 서비스 도입,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:배 타고 어디쯤 왔나 카카오맵서 초정밀 여객선 서비스 도입,self_strategic_reference,,,
50,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오맵서 여객선 실시간 위치 본다…'초정밀 서비스' 확대,카카오맵서 여객선 실시간 위치 본다 초정밀 서비스 확대,뉴스1,뉴스1,"Tue, 15 Sep 2026 01:30:40 GMT",카카오맵서 여객선 실시간 위치 본다…'초정밀 서비스' 확대 뉴스1,https://news.google.com/rss/articles/CBMiaEFVX3lxTE0zd2VjYVd3b1VwZUdLVXotTmdzbmZqQkl3d09xMHlSQ0U0bm9Eb0JKTnFMeE9TNEVpS1ZLcElCOXlXZThCczVqWldxd3VzcmVaZlJPMXplVDN1RGZ5eFRxbHhZU1JjUWlS0gFuQVVfeXFMTmU0eFV5amJJeEpEVkZXNFVnZzktRXJ1S0l1VWg3LS1xSDNFRTVkeFI2aUlNMy00Umg4a1UtemFUbmZYbm10RDM3SndkYnpOQ1haOVZmNEh6bXg2U0lkeWhQZXZPbWtVRmpodi1KRlE?oc=5,google_rss_카카오 when:2d,59.3,10.5,,,"카카오,카카오서비스",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,59.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오맵서 여객선 실시간 위치 본다 초정밀 서비스 확대,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오맵서 여객선 실시간 위치 본다 초정밀 서비스 확대,self_strategic_reference,,,
40,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오톡서 북미 한인 생활정보 한눈에…'지역소식' 탭 출시,카카오톡서 북미 한인 생활정보 한눈에 지역소식 탭 출시,뉴스1,뉴스1,"Tue, 15 Sep 2026 00:23:30 GMT",카카오톡서 북미 한인 생활정보 한눈에…'지역소식' 탭 출시 뉴스1,https://news.google.com/rss/articles/CBMibkFVX3lxTE11ZmNHaEhpeGkwbC1qSzU2UExNUkI2c3RqSE9EVEsySFFIWGI3RXhqaHRkSm1GdkJQdnZPTlY5eEFEd1ZnbG9jblNvUElEN19rdGJUS0RyUkRibG9qc3dQUVRRNjhoWUFLQXlKaURR0gFuQVVfeXFMTXVmY0doSGl4aTBsLWpLNTZQTE1SQjZzdGpIT0RUSzJIUUhYYjdFeGpodGRKbUZ2QlB2dk9OVjl4QUR3Vmdsb2NuU29QSUQ3X2t0YlRLRHJSRGJsb2pzd1BRVFE2OGhZQUtBeUppRFE?oc=5,google_rss_카카오 when:2d,59.3,10.5,,,"카카오,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,59.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오톡서 북미 한인 생활정보 한눈에 지역소식 탭 출시,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오톡서 북미 한인 생활정보 한눈에 지역소식 탭 출시,self_strategic_reference,,,
109,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,또 회사를 나누는 카카오…'쪼개기 상장' 상흔 지울 수 있나,또 회사를 나누는 카카오 쪼개기 상장 상흔 지울 수 있나,팝콘뉴스,팝콘뉴스,"Mon, 14 Sep 2026 02:21:17 GMT",또 회사를 나누는 카카오…'쪼개기 상장' 상흔 지울 수 있나 팝콘뉴스,https://news.google.com/rss/articles/CBMibkFVX3lxTE1FWVJydkNpQWhtV210TXczZnRjX2V5ckM4QnUzZ19SbHpXb19HRFFCcWR5aDZ4N2dmRGhqVFRMdEk5LThzWXB4YmRfZUlEeXYwOVUwbW9GX19fODl6RnA0WnJZejJ3MzY5WFFfY3BB0gFyQVVfeXFMTmFaaWJvb3k4Q3FfU1FSNS10MTliRld2dllNcVcwSzZxYzgxcks5Sm5LUkxhOENUdFZmdDQzVVlWUGplMDVydjZFOTMwVjR1SklibDRsSWJZWDdIMEpBc2dHMlhiMWlMSHNPcUt2LUlHZ1V3?oc=5,google_rss_카카오 노조 when:2d,58.8,62.5,strategy_mna_governance,strategy_mna_governance,카카오,v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,58.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,,,
5,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"美 카카오톡에 '지역소식' 탭 출시...""한인 정보 접근성 제고""",카카오톡에 지역소식 탭 출시 한인 정보 접근성 제고,아이뉴스24,아이뉴스24,"Tue, 15 Sep 2026 01:47:25 GMT","美 카카오톡에 '지역소식' 탭 출시...""한인 정보 접근성 제고"" 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE5LMzhPRWI5SGRNZGdYV2tZMTI2UU5PRTN2UEFHb3VLcW43S0dXNlpJZ1Y3TVNMM096UW1BM0NKUU1NTm91bHJJRjZNWQ?oc=5,google_rss_카카오 when:2d,58.3,10.5,,,"카카오,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,58.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오톡에 지역소식 탭 출시 한인 정보 접근성 제고,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오톡에 지역소식 탭 출시 한인 정보 접근성 제고,self_strategic_reference,,,
17,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""여객선 운항 정보 실시간 제공""⋯카카오맵, 초정밀 여객선 서비스 출시",여객선 운항 정보 실시간 제공 카카오맵 초정밀 여객선 서비스 출시,아이뉴스24,아이뉴스24,"Tue, 15 Sep 2026 01:45:58 GMT","""여객선 운항 정보 실시간 제공""⋯카카오맵, 초정밀 여객선 서비스 출시 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE4wcEVFUjUwbGtHRDhfMjQ4cTVSbWhWWFlPMllsRERRTlpoWVJTcUg4dDZCQ0E4MWdScG1hVzJhWFJTeDJKZ21sNG5NYw?oc=5,google_rss_카카오 when:2d,58.3,10.5,,,"카카오,카카오서비스",,,,,,,general,24.0,published_today,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,58.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:여객선 운항 정보 실시간 제공 카카오맵 초정밀 여객선 서비스 출시,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:여객선 운항 정보 실시간 제공 카카오맵 초정밀 여객선 서비스 출시,self_strategic_reference,,,
27,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[르포] 하루가 다르게 간판 바뀌는 성수 … 카카오페이와 '오래가게' 꿈꾸는 작은 브랜드들,르포 하루가 다르게 간판 바뀌는 성수 카카오페이와 오래가게 꿈꾸는 작은 브랜드들,뉴데일리,뉴데일리,"Tue, 15 Sep 2026 02:08:11 GMT",[르포] 하루가 다르게 간판 바뀌는 성수 … 카카오페이와 '오래가게' 꿈꾸는 작은 브랜드들 뉴데일리,https://news.google.com/rss/articles/CBMie0FVX3lxTE5nYXhoQjRXeEVBMWZMbTVNX2ltVUI0YWw0OWFUUG5haWNTVy1jUW1hWmZ4bTFScGlQVXVYRXZ6T2VtVnVvYzljYjBuZk9EUTJjRmFOb1d3T0g2cjJod1lOUy1WRnJKZHh6Z0tRZjB2WDhqSXhKSjh3djJ1MNIBgAFBVV95cUxOQU1YcmtwSjZkcVB6bnJpaXY4UGF3VWwzZV9pZlo4NmNRSW5pWWp3WWYxNG13ekVsdE03YTdwWVdDS2xTa0cwUFBHT3AtVDlYN2o4ZFBwYkFfSl93MVBqdTFDLXMyUm9GY3NYSlE2TnFhSVl1MUd0cGEtZzhXd0htcA?oc=5,google_rss_카카오 when:2d,57.8,13.0,,,"카카오,카카오페이",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,57.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:르포 하루가 다르게 간판 바뀌는 성수 카카오페이와 오래가게 꿈꾸는 작은 브랜드들,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:르포 하루가 다르게 간판 바뀌는 성수 카카오페이와 오래가게 꿈꾸는 작은 브랜드들,self_filler_reference,,,
103,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 콜센터품질지수 3년 연속 우수기업 선정",카카오뱅크 콜센터품질지수 3년 연속 우수기업 선정,이뉴스투데이,이뉴스투데이,"Tue, 15 Sep 2026 01:42:38 GMT","카카오뱅크, 콜센터품질지수 3년 연속 우수기업 선정 이뉴스투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTFByZWNNbEg0dWx4RTROWHlCTjZLM0pULUIycUFRanZpQmVKV2xHbGZxWXJycjRtSHZlbmVUMjFiNHRYdDBFMFU1Z050SlRqT0x6Mjg1SV9wYnJVT3E2Z2pwdmZKRkhRZ3IyUndLem1taGbSAXRBVV95cUxQZzVudWpiYkQxQTl5OFY4emtvTndxNXJONlRKaktGSmNKRlpTUTdKazl3ZVZlTVUzVmlMNEdYbFBWZXZxd0I5UDloV2x3SlBfWlplWl9uVXdDQlRpXzRCVWlNMTVBTGhEbGN1dHBGaXNZajI4TQ?oc=5,"google_rss_""카카오"" when:2d",57.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,57.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 콜센터품질지수 3년 연속 우수기업 선정,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 콜센터품질지수 3년 연속 우수기업 선정,self_strategic_reference,,,
84,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, ‘KS-CQI’ 전화상담 3년 연속 우수기업 선정",카카오뱅크 ks cqi 전화상담 3년 연속 우수기업 선정,뉴스퀘스트,뉴스퀘스트,"Tue, 15 Sep 2026 01:37:12 GMT","카카오뱅크, ‘KS-CQI’ 전화상담 3년 연속 우수기업 선정 뉴스퀘스트",https://news.google.com/rss/articles/CBMib0FVX3lxTFB0ck9fOWhsRV9weV96SWZRWWp3LXU5c2diWkhZRHctekZPV21CeFQtWGltU3l4TjVWWEJOV2I2YzBrUzJyZFZFc21rQ3VaZXlBbnZJdGVnX3A3aWVnYTcxUU9KcC0zd0JZNTBId3Vxaw?oc=5,google_rss_카카오 when:2d,57.8,13.0,,,"카카오,카카오뱅크",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,57.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오뱅크 ks cqi 전화상담 3년 연속 우수기업 선정,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오뱅크 ks cqi 전화상담 3년 연속 우수기업 선정,self_strategic_reference,,,
20,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"쿠콘, 카카오페이 서울페이 가맹점 QR 결제 연동 지원 확대",쿠콘 카카오페이 서울페이 가맹점 qr 결제 연동 지원 확대,매일일보,매일일보,"Tue, 15 Sep 2026 00:59:51 GMT","쿠콘, 카카오페이 서울페이 가맹점 QR 결제 연동 지원 확대 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTFB2REdrSDk0N1hkZzVkbm4wNDBvdWdPbGV6NnRLTTRmYVg0YjRLQkNMNDE4c0RQWHVMTWNQTklMT0FDV0hSWXl4Z3dTZVRBRFEwU3A1Yi1jb2lpdm5BcW9sWXVOVzXSAWhBVV95cUxQa05GRmdycElrNGVHVEdHa3doaHRvSnM4U21qUU52Zl93WUE2M19hYUdiQkVCQm9mTHFNa3RBdEVuTnV5M003WkxnTm15Qndmc3NodTJLblJra2lpaGt1alozcXJyWHBkdA?oc=5,google_rss_카카오 when:2d,57.8,13.0,,,"카카오,카카오페이",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,57.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:쿠콘 카카오페이 서울페이 가맹점 qr 결제 연동 지원 확대,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:쿠콘 카카오페이 서울페이 가맹점 qr 결제 연동 지원 확대,self_strategic_reference,,,
