id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
1065,정부/국회,정부_국회,금융위원회,"조각투자 11월 장내 거래 시작, 장외 본인가 절차",조각투자 11월 장내 거래 시작 장외 본인가 절차,tokenpost.kr,tokenpost.kr,"Tue, 18 Aug 2026 23:57:46 GMT","조각투자 11월 장내 거래 시작, 장외 본인가 절차 tokenpost.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9oaWUxY1owS3RvbGRJTGpGbHRjLTMtazU1Mm1xRW1xOE9qbUpGeFJuNlRod3drM2VLM01Ya1pFMy0yTXd0VGVOM2tyRXRpV25fd0IwZ1h30gFbQVVfeXFMTzFERmUwZEljRmM5T2tCVEhQVFJuUTVpRXFxdGlyN3RtVVoxMkExQ1lVYld5MzltS1haVjhmZENPS3pwYlQ0ZDJzV2F4dllWMnp5aktISGlYdEd1QQ?oc=5,google_rss_금융위원회 법안 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-166.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:조각투자 11월 장내 거래 시작 장외 본인가 절차,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:조각투자 11월 장내 거래 시작 장외 본인가 절차,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1064,정부/국회,정부_국회,금융위원회,"조각투자 거래소 최대 3곳, 상품 확보전 열린다",조각투자 거래소 최대 3곳 상품 확보전 열린다,tokenpost.kr,tokenpost.kr,"Tue, 18 Aug 2026 23:55:46 GMT","조각투자 거래소 최대 3곳, 상품 확보전 열린다 tokenpost.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTE82dy03X0FERXNDcmduZEgtT2JEQXV3bFJaaWtiU1JWRG9qbmQzdlhEV01lelVyN0xJb1JOMGJUSTByejAwRXdyZjhua1pnallzVXhISGtn0gFbQVVfeXFMTjQ1RzlNajk1RldWRTBTRzd4QzBqRmllaTU1X3k4YUFZcXJueGM0VHVQMlNkSHU1YXdnZWFsbklONU45NENtNUVqdFViMUFBMEMzRnV3MXV3MmpMNA?oc=5,google_rss_금융위원회 법안 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-166.0,policy_legislation,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
593,정부/국회,정부_국회,과학기술정보통신부,"인천대, ‘연구안보 역량강화 지원사업’ 선정.. ‘연구안보 표준모델’ 구축",인천대 연구안보 역량강화 지원사업 선정 연구안보 표준모델 구축,incheonin.com,incheonin.com,"Tue, 18 Aug 2026 23:15:07 GMT","인천대, ‘연구안보 역량강화 지원사업’ 선정.. ‘연구안보 표준모델’ 구축 incheonin.com",https://news.google.com/rss/articles/CBMibEFVX3lxTE5xdGR0eTFqbHVmY0laU215S0dyN2E3cnlnUXZBdUQ5VlBMQ0hvSkNORVhJaWk4a09ocTZaWjZSVFo2eXViLVg1SUUxQ2FtQzdNZXRiYmsyaGNFZDZlM1kydjhCejkyVTdFcTR0QQ?oc=5,google_rss_과학기술정보통신부 규제 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-166.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:인천대 연구안보 역량강화 지원사업 선정 연구안보 표준모델 구축,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:인천대 연구안보 역량강화 지원사업 선정 연구안보 표준모델 구축,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
898,정부/국회,정부_국회,공정거래위원회,"“1년 걸리던 조합 설립, 4개월로”…서울시 정비사업 속도",1년 걸리던 조합 설립 4개월로 서울시 정비사업 속도,dt.co.kr,디지털타임스,"Tue, 18 Aug 2026 22:30:58 GMT","“1년 걸리던 조합 설립, 4개월로”…서울시 정비사업 속도 dt.co.kr",https://news.google.com/rss/articles/CBMiTkFVX3lxTE05YWZwVTlVMGJMTDBFbmVRWkxFSk92YTREc3YzZmhGMTlGdzNra1hlUGw2YjFjSFBGR0lNM0xPSzhQSWpoNWtOVlJFbVk5dw?oc=5,google_rss_공정거래위원회 site:dt.co.kr when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:1년 걸리던 조합 설립 4개월로 서울시 정비사업 속도,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:1년 걸리던 조합 설립 4개월로 서울시 정비사업 속도,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1050,정부/국회,정부_국회,금융위원회,非아파트 지원 '청년보금자리론' 실효성 있으려면...,아파트 지원 청년보금자리론 실효성 있으려면,digitaltoday.co.kr,digitaltoday.co.kr,"Tue, 18 Aug 2026 22:30:00 GMT",非아파트 지원 '청년보금자리론' 실효성 있으려면... digitaltoday.co.kr,https://news.google.com/rss/articles/CBMic0FVX3lxTE5MdEVWQXRhZ2h4Nlg1ZGNzQjlMX2l6X3dmTml0bWxXZ215TTY3b0FvZ2lMREJyNG94N0o5OXE3NXFCUHRzUnl0WU1HekVYb001bFRBQ2tnVC05cGY2Um1ZN0Z6aEh1M0F6R3lKUl9kR3lCYjA?oc=5,google_rss_금융위원회 법안 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:아파트 지원 청년보금자리론 실효성 있으려면,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:아파트 지원 청년보금자리론 실효성 있으려면,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1029,정부/국회,정부_국회,금융위원회,"가계신용·경제전망, 19일 낮 12시 공개",가계신용 경제전망 19일 낮 12시 공개,tokenpost.kr,tokenpost.kr,"Tue, 18 Aug 2026 22:21:28 GMT","가계신용·경제전망, 19일 낮 12시 공개 tokenpost.kr",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9MaS0tZjBUSlNleFBWdGxZTjhRdldBaUJDTXlnLV9VYWN3blB5WFlQWFRzMjUzN3dKUm5MRERNWnpENlR3VEhHQmpnc2FNV21Rb2FBVmstdkpDV3RUU2pjNNIBZkFVX3lxTFBfcGNIX0NBdnd0M1dUajFVYTU2Tkd4aEdNMUh4NS1HN1FEUHh4MzBMR0xYZmtwSWtBbmxvbHlNeThGbGo3S2RaYjd5cHA0eW1BUUpvSUJ4d0Iwb2JaU24xci1QTnpLQQ?oc=5,google_rss_금융위원회 AI when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,30.0,published_today+today_date_action+analysis_without_direct_event,analysis_feature,,rumor_or_report,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-166.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:가계신용 경제전망 19일 낮 12시 공개,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:가계신용 경제전망 19일 낮 12시 공개,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
766,정부/국회,정부_국회,공정거래위원회,"케이에스인더스트리, 반기검토 의견거절로 기한이익 상실…18회차 전환사채 30억원 만기 전 조기상환",케이에스인더스트리 반기검토 의견거절로 기한이익 상실 18회차 전환사채 30억원 만기 전 조기상환,digitaltoday.co.kr,digitaltoday.co.kr,"Tue, 18 Aug 2026 22:11:01 GMT","케이에스인더스트리, 반기검토 의견거절로 기한이익 상실…18회차 전환사채 30억원 만기 전 조기상환 digitaltoday.co.kr",https://news.google.com/rss/articles/CBMic0FVX3lxTE0yVDY0d21CcUlZX2ZLUElQVW9fd0NHdU9teklndkIxdEcxSGRWeGJkTlhPWjludEY1Q2M5LURROEZIR0taUnFpLVZHd05aNUlCWkJJUDk2NEduS0p5ZzBSQlF0QWtyYmRUem9WLVdhbUN4aUk?oc=5,google_rss_공정거래위원회 AI when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,consultation,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-166.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:케이에스인더스트리 반기검토 의견거절로 기한이익 상실 18회차 전환사채 30억원 만기 전 조기상환,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:케이에스인더스트리 반기검토 의견거절로 기한이익 상실 18회차 전환사채 30억원 만기 전 조기상환,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1124,정부/국회,정부_국회,금융감독원,"""실제 사주 횡령 자금공백 숨기려 자산 허위계상…자기자본 과대계상"" 지적",실제 사주 횡령 자금공백 숨기려 자산 허위계상 자기자본 과대계상 지적,intn.co.kr,intn.co.kr,"Tue, 18 Aug 2026 21:09:09 GMT","""실제 사주 횡령 자금공백 숨기려 자산 허위계상…자기자본 과대계상"" 지적 intn.co.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTE5WaHJOM2FRUG03V25YRFNvRVdCNlluRURNc1VEWjh0U0I2dkRqMUZqYXB2QkpYTVRydFNxWTBMZVhyNnZsc2dxWVBUYVN4aW11RDcyYzdJdU42b2hudk9DQXJaZG5MSlRqaGc?oc=5,google_rss_금융감독원 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,AI 정책 컨트롤타워 인선/공백,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,AI 정책 컨트롤타워 인선/공백,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,
818,정부/국회,정부_국회,공정거래위원회,참모 넘어 리더로 ‘법조 CEO’ 시대,참모 넘어 리더로 법조 ceo 시대,법률신문,법률신문,"Tue, 18 Aug 2026 20:00:00 GMT",참모 넘어 리더로 ‘법조 CEO’ 시대 법률신문,https://news.google.com/rss/articles/CBMibkFVX3lxTE8ta0NiY0J3N1B5U0ozUHpSUFoxNkZfSUNZTlIxbGdlc1MtTVdOUHZzVzZvYWg2NWkyd3JnU1NBM0xpWG5LQjRCVHE5eTFBRWdXNG5jRlh3UzJqbURIMTBBeWVyamlUUEVGRzZHVjBB0gFyQVVfeXFMT0hRYWVZaUVLbkM4blRBSlJWVFlfNk84czJrelYwcjNWRHEtRmlHV3N5M0lTZVphblBId0ZUUTdsaDZYWmhGT1p0cHBvSlhjWml5cVAyTFJtaER5YWVwdzR3VE0yMXVQd0UwNGRGX05TQklR?oc=5,google_rss_공정거래위원회 개인정보 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:참모 넘어 리더로 법조 ceo 시대,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:참모 넘어 리더로 법조 ceo 시대,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
652,정부/국회,정부_국회,방송미디어통신위원회,농인 방송 접근권 높인다…‘한국수어통역방송 실무지침’ 발간,농인 방송 접근권 높인다 한국수어통역방송 실무지침 발간,미디어생활,미디어생활,"Tue, 18 Aug 2026 19:19:43 GMT",농인 방송 접근권 높인다…‘한국수어통역방송 실무지침’ 발간 미디어생활,https://news.google.com/rss/articles/CBMib0FVX3lxTE94d2xyeHBST2VoaWFzc0tidHJTT3pZbkRCdWJnX3R0akZXVVBCU1VOeDlqcUtaNEJueElCSHA4VkIwYXNvb05JM1lybDU5c0piazUtdk53bUpfYnRDX2VIOGstSkJjQlNjdDVLRTJCdw?oc=5,google_rss_방송미디어통신위원회 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:농인 방송 접근권 높인다 한국수어통역방송 실무지침 발간,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:농인 방송 접근권 높인다 한국수어통역방송 실무지침 발간,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
537,정부/국회,정부_국회,과학기술정보통신부,"BISTEP, 부산 연구산업 기업·기관 협력망 넓힌다…25일 네트워크 교류회",bistep 부산 연구산업 기업 기관 협력망 넓힌다 25일 네트워크 교류회,이뉴스투데이,이뉴스투데이,"Tue, 18 Aug 2026 18:14:13 GMT","BISTEP, 부산 연구산업 기업·기관 협력망 넓힌다…25일 네트워크 교류회 이뉴스투데이",https://news.google.com/rss/articles/CBMidEFVX3lxTE9Cb1dva1RFcW1DeENjZWhMemE3T2RIakFPR0s2cEhHdWZxT0R2R09fRnd4WmxHQkwwU2JzdXdiUDlTaFE3NjBuLTZHMUlLUUlxOV95bFhrY2RHVmhzSlByVFNOVHRvN1YwVXJHNEhmV2hLejF60gF0QVVfeXFMT0JvV29rVEVxbUN4Q2NlaEx6YTdPZEhqQU9HSzZwSEd1ZnFPRHZHT19Gd3habEdCTDBTYnN1d2JQOVNoUTc2MG4tNkcxSUtRSXE5X3lsWGtjZEdWaHNKUHJUU05UdG83VjBVckc0SGZXaEt6MXo?oc=5,"google_rss_""과학기술정보통신부"" when:2d",-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:bistep 부산 연구산업 기업 기관 협력망 넓힌다 25일 네트워크 교류회,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:bistep 부산 연구산업 기업 기관 협력망 넓힌다 25일 네트워크 교류회,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
436,정부/국회,정부_국회,과학기술정보통신부,군대에서도 전공 살린다…이공계생 주목할 '과학기술전문사관',군대에서도 전공 살린다 이공계생 주목할 과학기술전문사관,굿모닝충청,굿모닝충청,"Tue, 18 Aug 2026 16:44:03 GMT",군대에서도 전공 살린다…이공계생 주목할 '과학기술전문사관' 굿모닝충청,https://news.google.com/rss/articles/CBMickFVX3lxTE82Rk9URjF5Q2Jrc2hVeURjNXZsZHNRV1l3bVlSVjV1YWl0SkpCUkcwUzZ0aGN4azN1U3pOZlRTajBUTW8xQ2NfVzcwTy11WWl6ZUtzQzVYeU1CY3p3UDBOb3RVanVqOFZJUlRBV1p1ejVaQQ?oc=5,google_rss_과학기술정보통신부 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:군대에서도 전공 살린다 이공계생 주목할 과학기술전문사관,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:군대에서도 전공 살린다 이공계생 주목할 과학기술전문사관,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1447,정부/국회,정부_국회,중소벤처기업부,"트레드링스, 중기부 ‘스케일업 팁스’ 최종 선정",트레드링스 중기부 스케일업 팁스 최종 선정,주간한국,주간한국,"Tue, 18 Aug 2026 16:08:30 GMT","트레드링스, 중기부 ‘스케일업 팁스’ 최종 선정 주간한국",https://news.google.com/rss/articles/CBMidEFVX3lxTE0tYnNrWXJhOFRsQVh0MXo4SFBDZFV6SHZuU2xoRExBQ1FwRU5oYTVETjJEMEI0amVwYTVXakNxb2d4U1NnbTJ5UGRFbEU5ZU9LSnpxZ1JUbGQ2b0xDT3hGMDNZSlRBbDhSaWhlOG52RkppN3R00gF0QVVfeXFMTS1ic2tZcmE4VGxBWHQxejhIUENkVXpIdm5TbGhETEFDUXBFTmhhNUROMkQwQjRqZXBhNVdqQ3FvZ3hTU2dtMnlQZEVsRTllT0tKenFnUlRsZDZvTENPeEYwM1lKVEFsOFJpaGU4bnZGSmk3dHQ?oc=5,google_rss_중소벤처기업부 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,12.0,published_today+analysis_without_direct_event,analysis_feature,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:트레드링스 중기부 스케일업 팁스 최종 선정,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:트레드링스 중기부 스케일업 팁스 최종 선정,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1530,정부/국회,정부_국회,중소벤처기업부,"중기부, 경남 수해 전통시장 복구 총력…'원스톱 지원센터' 가동",중기부 경남 수해 전통시장 복구 총력 원스톱 지원센터 가동,국민뉴스,국민뉴스,"Tue, 18 Aug 2026 15:03:00 GMT","중기부, 경남 수해 전통시장 복구 총력…'원스톱 지원센터' 가동 국민뉴스",https://news.google.com/rss/articles/CBMiSkFVX3lxTE1ScnZtZFoxckxjUEJ6VnNETVdrN0NhTEVyUnRXa3RTZ0RBYW1UU2xkM1haM25zbTF2NHV3UG8yVmhicTdjVlRHYzV3?oc=5,"google_rss_""중소벤처기업부"" when:2d",-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,action_started,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:중기부 경남 수해 전통시장 복구 총력 원스톱 지원센터 가동,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:중기부 경남 수해 전통시장 복구 총력 원스톱 지원센터 가동,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1569,정부/국회,정부_국회,과학기술정보통신위원회,로봇강국 '대한민국의 꿈'을 펼칠 '서울대 로보틱스 국가연구소' 개소,로봇강국 대한민국의 꿈 을 펼칠 서울대 로보틱스 국가연구소 개소,로봇신문,로봇신문,"Tue, 18 Aug 2026 14:56:32 GMT",로봇강국 '대한민국의 꿈'을 펼칠 '서울대 로보틱스 국가연구소' 개소 로봇신문,https://news.google.com/rss/articles/CBMibEFVX3lxTE9ENzRMNkVOSkN1UkpnUU5jOW54VlNKM0FQNXZ2SXc5SjZBUHRXdW4zSUZtMUY2VmEzR2VsSmY5RHpWUjNxa3VwWmgyUERjMlVITmd0RkQ3b2cwVEZ4M09kSl9Fc2hQVFc0VjhhcQ?oc=5,google_rss_과학기술정보통신위원회 when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:로봇강국 대한민국의 꿈 을 펼칠 서울대 로보틱스 국가연구소 개소,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:로봇강국 대한민국의 꿈 을 펼칠 서울대 로보틱스 국가연구소 개소,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1311,정부/국회,정부_국회,금융감독원,불닭으로 번 돈 삼성전자에 넣었더니…3개월 만에 77% 껑충,불닭으로 번 돈 삼성전자에 넣었더니 3개월 만에 77 껑충,주간조선,주간조선,"Tue, 18 Aug 2026 14:15:00 GMT",불닭으로 번 돈 삼성전자에 넣었더니…3개월 만에 77% 껑충 주간조선,https://news.google.com/rss/articles/CBMia0FVX3lxTE5YakVCbkp2bk9kZ2d5cjcwRW1zWnB1eGZZUW1jSnl2aGFaSEtPdjJPTFNieGFmMlBUWG1OclowU1c2T0JYazk1OEJSOW05YTU2b3dad2RMblRCSnBNXzB1YVZsbWZyM3ZtMEdZ0gFuQVVfeXFMT1lfZG5hekRocDl4QjF3akdzdU10U1RPVVdXZTJ4Y2JnOGwzZ2I2UkFYX0VOOEtBRmUxdXZjTDd2VV96ZGx0dDRiODQ2TXZmTnliRVFEYkxTUGYxVjVzNElBN3RkemtGTmI1bEUzTUE?oc=5,google_rss_금융감독원 site:chosun.com when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:불닭으로 번 돈 삼성전자에 넣었더니 3개월 만에 77 껑충,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:불닭으로 번 돈 삼성전자에 넣었더니 3개월 만에 77 껑충,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
1335,정부/국회,정부_국회,금융감독원,영상日 10년물 국채금리 30년 만에 최고…2.93%까지 치솟아,10년물 국채금리 30년 만에 최고 2 93 까지 치솟아,서울경제,서울경제,"Tue, 18 Aug 2026 01:54:59 GMT",영상日 10년물 국채금리 30년 만에 최고…2.93%까지 치솟아 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTE82aGh2NGRVaHNxSHdOU2hXM3o0OEw1cGZ1b3ZTZ1g3VGtPcUp4SHBCTENsVWpjNnRlT0JuNm1kbENLZEo2MlJFMW5hVGlxem9KY2c?oc=5,google_rss_금융감독원 site:sedaily.com when:2d,-166.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-166.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:10년물 국채금리 30년 만에 최고 2 93 까지 치솟아,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:10년물 국채금리 30년 만에 최고 2 93 까지 치솟아,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
